Taxon,Replicate,model,converged,k,AIC,BIC,rss,sigma,r,K,O2_0,extra1,extra2,at_bounds,R_C_fg_cell_h,late_mean_sd
Chromobacterium,R3,M3g,TRUE,5,-1030.1393950687125,-1014.5083739527839,1.7441015305797808e-4,0.0013549525260977658,0.026965284891701437,0.0011727775698654565,1.0002928863901228,243.2765100134812,1.0248278678376674,,204.21442845063373,-0.012652475045022007
Chromobacterium,R4,M0,TRUE,3,-1036.8576073117572,-1026.436926567805,1.697331680827898e-4,0.0013228100676515534,0.023193495639002703,0.0016979271530389664,1.000423897545015,NA,NA,,220.4821038976238,0.09569390031299284
Chromobacterium,R4,M1,TRUE,4,-1034.8568490734722,-1021.8309981435317,1.6973445506953153e-4,0.0013296868955914472,0.023191819807228144,0.0016981106075164413,1.000430620719634,0,NA,tlag@lower,220.5059261382251,0.0953792536257316
Chromobacterium,R4,M2o,TRUE,4,-1035.3413336242004,-1022.3154826942599,1.689141066926682e-4,0.0013264697300410945,0.02331191236853284,0.0017033517303772158,1.000297011196517,0.007370313817164299,NA,,218.57408931925582,0.1255515733245416
Chromobacterium,R4,M2g,TRUE,4,-1034.8600616960941,-1021.8342107661537,1.6972900222962117e-4,0.0013296655368519887,0.02323031745172037,0.0016963588363073955,1.000398900941203,2718.1648889601192,NA,,219.9156058205951,0.10044994789363729
Chromobacterium,R4,M3o,TRUE,5,-1031.749027956215,-1016.1180068402865,1.7162526325454234e-4,0.0013440914100123053,0.023540313580603853,0.0017122363972746793,1.000019260783992,0.021178408036886868,0,tlag@lower,214.96159934769315,0.16910322469374628
Chromobacterium,R4,M3g,TRUE,5,-1031.4444331771613,-1015.8134120612327,1.7214882180717256e-4,0.0013461399857103021,0.023612511961902418,0.001680855876421389,1.0001740343876222,238.98189796031642,0,tlag@lower,214.09980409776466,0.15154817149344316
Chromobacterium,R5,M0,TRUE,3,-1201.9817431192632,-1190.8990046214005,2.43285474796811e-4,0.0014544847430613896,0.024926014888548828,0.0012159932372973732,1.00006383668923,NA,NA,,187.34916779254672,-0.008803859973196914
Chromobacterium,R5,M1,TRUE,4,-1199.9803201657471,-1186.1268970434187,2.432884085765492e-4,0.00146085894156921,0.024924343410810113,0.0012161558885175278,1.0000721034806666,0,NA,tlag@lower,187.3742276117971,-0.008365901787468526
Chromobacterium,R5,M2o,TRUE,4,-1199.6996407180927,-1185.8462175957643,2.4386779276741816e-4,0.0014625974034663384,0.02490246992293538,0.0012182631269001109,1.0001724806643755,1e-6,NA,Km@lower,187.69847049492523,-0.0047232338830019375
Chromobacterium,R5,M2g,TRUE,4,-1199.9407028091168,-1186.0872796867884,2.4337010401582657e-4,0.0014611041967714144,0.024930549380710553,0.0012157886944773343,1.0000591454055219,38289.21228486323,NA,,187.2748894333557,-0.007894121634509992
Chromobacterium,R5,M3o,TRUE,5,-1197.9753855207794,-1181.3512777739854,2.432985828733644e-4,0.001467339362311618,0.024928497935039505,0.0012157212905839576,1.000046878825503,1e-6,0,"Km@lower,tlag@lower",187.30684814161847,-0.015944011063120003
Chromobacterium,R5,M3g,TRUE,5,-1193.8517673475894,-1177.2276596007955,2.5195118083242134e-4,0.0014932034247025928,0.025207009168980957,0.0012028799376980048,0.9997384777676956,652.7769747203951,0,tlag@lower,182.80651395842222,0.038087351172662647
Chryseobacterium,R1,M0,TRUE,3,-1460.451392224834,-1448.9812544230117,9.457451117149738e-5,8.629491238345114e-4,0.015460105223637544,8.384499691769018e-4,1.0011949766639616,NA,NA,,41.14579539260302,0.020463974010862026
Chryseobacterium,R1,M1,TRUE,4,-1460.7554861217482,-1446.4178138694701,9.29130586437567e-5,8.587230213121123e-4,0.015444923685693541,8.591894080596931e-4,0.9999999878801011,1.4918091717034014,NA,,41.05161275750462,0.025875162210417267
Chryseobacterium,R1,M2o,TRUE,4,-1458.451266715265,-1444.1135944629873,9.457460247928087e-5,8.663671757222198e-4,0.015459825180889179,8.384765210533535e-4,1.001195915317553,6.567609477652009e-6,NA,,41.14676759093139,0.020565870158928825
Chryseobacterium,R1,M2g,TRUE,4,-1458.447422788406,-1444.109750536128,9.457739896566085e-5,8.663799844786609e-4,0.015463354591036937,8.383726975628718e-4,1.0011935168586246,16348.396384946658,NA,,41.13401036939956,0.020857709375784964
Chryseobacterium,R1,M3o,TRUE,5,-1458.7552648856692,-1441.5500581829358,9.291321676482032e-5,8.621518045672482e-4,0.015444397099222617,8.593348218353599e-4,0.9999950095436748,1e-6,1.4998069426847302,Km@lower,41.05264247701511,0.025861602398002965
Chryseobacterium,R1,M3g,TRUE,5,-1458.7119070365816,-1441.5067003338481,9.294421052716514e-5,8.622955898166945e-4,0.015457787386341963,8.58763487135163e-4,1.0000017757006545,4064.8731235519895,1.4829072313144938,,41.00602393023604,0.027379564476062625
Chryseobacterium,R2,M0,TRUE,3,-1395.7015582401423,-1384.4528208186525,7.964745283381109e-5,8.146955097550817e-4,0.016811791135711532,7.875711371962443e-4,1.0013408251418454,NA,NA,,43.87239338707786,-0.00136732924728368
Chryseobacterium,R2,M1,TRUE,4,-1397.8127950592618,-1383.7518732823996,7.702926131710604e-5,8.045524948382616e-4,0.01679570543651619,8.075926707091161e-4,1.000279961064627,1.4112965405214173,NA,,43.778088776439446,0.004022370179072424
Chryseobacterium,R2,M2o,TRUE,4,-1393.948568942739,-1379.8876471658768,7.948766395659318e-5,8.17290378421554e-4,0.016935702485317984,8.103064081095115e-4,1.0012789360511236,0.03314757394049885,NA,,43.410425909269414,0.01874504019383014
Chryseobacterium,R2,M2g,TRUE,4,-1394.061031545232,-1380.0001097683698,7.94150192084351e-5,8.169168272179804e-4,0.017019173780581834,7.830731700336755e-4,1.0012591564877011,295.520954749864,NA,,43.114692557074434,0.02247199563609556
Chryseobacterium,R2,M3o,TRUE,5,-1395.8614562536893,-1378.988350121455,7.699879306912236e-5,8.077946178661872e-4,0.016851588999596788,8.172965089460931e-4,1.0002799166215872,0.014466637870731273,1.3763542662949193,,43.57373743414904,0.012949415968062233
Chryseobacterium,R2,M3g,TRUE,5,-1395.9028454541522,-1379.0297393219178,7.697288752158806e-5,8.076587188380703e-4,0.016903738457122626,8.045092331256613e-4,1.0002800157301126,553.3106130445732,1.3580391350105514,,43.389031060257054,0.016215742840131254
Chryseobacterium,R3,M0,TRUE,3,-1336.2493428187797,-1325.1328488463337,8.6534572814606e-5,8.637057928934123e-4,0.01668582715915156,9.312067517155902e-4,1.0010656162587568,NA,NA,,47.16174256023156,-0.061526066238375685
Chryseobacterium,R3,M1,TRUE,4,-1334.247834020109,-1320.3522165545512,8.653566999171664e-5,8.674584064290879e-4,0.01668363686233056,9.313593405288747e-4,1.001071528252354,0,NA,tlag@lower,47.16947054793832,-0.062070140333447744
Chryseobacterium,R3,M2o,TRUE,4,-1334.5305272204207,-1320.634909754863,8.633034216306287e-5,8.664286626750609e-4,0.016819826655555183,9.560473026040871e-4,1.0009941690930322,0.03106489356511219,NA,,46.646180581295084,-0.03992509977021235
Chryseobacterium,R3,M2g,TRUE,4,-1334.5813606929748,-1320.685743227417,8.62934721303207e-5,8.662436253875279e-4,0.01689616234203729,9.261966005126982e-4,1.0009798520205684,272.4544467748501,NA,,46.369986628600685,-0.038479780037606416
Chryseobacterium,R3,M3o,TRUE,5,-1332.5111568618127,-1315.8364159031435,8.634439582520575e-5,8.702913195722783e-4,0.01685417916215373,9.629573178215283e-4,1.0009780284793715,0.03961219820845221,0,tlag@lower,46.51456829976855,-0.0348931420395719
Chryseobacterium,R3,M3g,TRUE,5,-1332.3736592221403,-1315.6989182634711,8.644421945596303e-5,8.707942505590475e-4,0.01705157954234541,9.227959529020278e-4,1.0009307470737172,156.02871500726496,0,tlag@lower,45.790955806837864,-0.02049574626814666
Chryseobacterium,R4,M0,TRUE,3,-1638.7414215674128,-1626.9748518769757,6.386919659129856e-5,6.827873133450511e-4,0.01577081633140894,6.788354020645641e-4,1.0010184940281743,NA,NA,,38.27684635364615,-0.050179941511156116
Chryseobacterium,R4,M1,TRUE,4,-1637.1821873463048,-1622.4739752332582,6.366843167833587e-5,6.842150487448666e-4,0.015767237220192274,6.862810535401393e-4,1.0005790961112038,0.6691198404597587,NA,,38.23951036055687,-0.048389608886102456
Chryseobacterium,R4,M2o,TRUE,4,-1639.1588404371414,-1624.4506283240949,6.277581645684305e-5,6.794018587787947e-4,0.016006280869662933,7.171181277543415e-4,1.0008713917604626,0.06651067681851895,NA,,37.394680028373735,0.008390831081650407
Chryseobacterium,R4,M2g,TRUE,4,-1638.8971067646341,-1624.1888946515876,6.289328726562114e-5,6.80037235494483e-4,0.01608245749675092,6.717460622066249e-4,1.0008646232200764,207.3494898159613,NA,,37.13386341784935,0.004869160162152757
Chryseobacterium,R4,M3o,TRUE,5,-1637.3613269453886,-1619.7114724097328,6.268508740000364e-5,6.814205608438651e-4,0.015993866582094684,7.208190803835432e-4,1.0005790319691301,0.0634776800898151,0.45953436032206496,,37.40686724621627,0.007202143956260074
Chryseobacterium,R4,M3g,TRUE,5,-1637.090808885403,-1619.4409543497472,6.28063291285098e-5,6.82079223857897e-4,0.016065084312929783,6.771183716262521e-4,1.0005790381933068,215.85371065177074,0.45143970343580875,,37.16395367941337,0.0034731489540211938
Chryseobacterium,R5,M0,TRUE,3,-1334.149585377815,-1323.1008896386238,7.141039512715533e-5,7.914587638023905e-4,0.0154155460716585,0.00107848665072903,1.0008024616333793,NA,NA,,41.48628680466515,-0.02841978627765349
Chryseobacterium,R5,M1,TRUE,4,-1332.147569373503,-1318.3366996995144,7.141162559642704e-5,7.949599288416719e-4,0.015413228584399611,0.0010786688778333911,1.0008088226298064,0,NA,tlag@lower,41.49329655848083,-0.028669917545450826
Chryseobacterium,R5,M2o,TRUE,4,-1332.1513603926899,-1318.3404907187012,7.140931176346237e-5,7.949470498505159e-4,0.015425743540055404,0.0010805639005686655,1.000797054256173,0.002225267330029592,NA,,41.45289305521884,-0.026688215888631187
Chryseobacterium,R5,M2g,TRUE,4,-1332.1481334264236,-1318.3372637524349,7.141128132429994e-5,7.949580126069327e-4,0.015431251087124065,0.0010781000565569685,1.0007963144059442,2912.420237338243,NA,,41.4359117249427,-0.026705455125501747
Chryseobacterium,R5,M3o,TRUE,5,-1330.150161045075,-1313.5771174362885,7.141004377223767e-5,7.984921267851277e-4,0.015427776740295638,0.0010814286981528172,1.000799683284788,0.003017477411119435,0,tlag@lower,41.44585123033604,-0.026419304314941307
Chryseobacterium,R5,M3g,TRUE,5,-1329.8231271397499,-1313.2500835309634,7.160992560417033e-5,7.996088642277053e-4,0.015620505099449889,0.0010735764010041324,1.0007282286036883,224.22388672450907,0,tlag@lower,40.83247713923343,-0.006386488730970144
Flavobacterium_A,R1,M0,TRUE,3,-1268.807349626488,-1257.4940946772788,2.681344226580318e-4,0.001482505695281217,0.01802196080469134,0.0011986181924599,1.000856375111851,NA,NA,,171.8254889565148,-0.058454853919852265
Flavobacterium_A,R1,M1,TRUE,4,-1266.8071802321203,-1252.6656115456087,2.6813478602196546e-4,0.0014886201554203415,0.018021207189405315,0.0011986912098342596,1.0008595442312727,0,NA,tlag@lower,171.8359562146713,-0.05845302933964168
Flavobacterium_A,R1,M2o,TRUE,4,-1268.6365886114104,-1254.4950199248988,2.6423913828395833e-4,0.0014777667377743968,0.01827387601099959,0.001219801015951598,1.0005898083062843,0.02821688566725219,NA,,167.95886169531659,-0.005563511516489113
Flavobacterium_A,R1,M2g,TRUE,4,-1267.4582274499942,-1253.3166587634826,2.6674186933728263e-4,0.0014847485507606354,0.018290193926546582,0.0011887969525063255,1.0006632033820377,282.58924336150625,NA,,167.85698808945128,-0.02646849883264304
Flavobacterium_A,R1,M3o,TRUE,5,-1266.6234069539153,-1249.6535245301015,2.642670046317723e-4,0.0014839895682241511,0.01826985979409768,0.0012183457777375207,1.000576172575745,0.027069944321293497,0,tlag@lower,168.02772933656937,-0.009730341748803124
Flavobacterium_A,R1,M3g,TRUE,5,-1265.2974315692966,-1248.3275491454829,2.6708521807657977e-4,0.0014918814130614286,0.018423785995628727,0.0011838790079459357,1.0005648983209905,191.15998172039613,0,tlag@lower,165.91098259564097,-0.011079117661301005
Flavobacterium_A,R2,M0,TRUE,3,-1046.3264223768713,-1035.7488587803057,2.4087312181960565e-4,0.0015443064444123523,0.015677207272735715,0.002138366507541303,1.0031565812533862,NA,NA,,147.97548395749567,-0.06717039431097616
Flavobacterium_A,R2,M1,TRUE,4,-1044.7967924630707,-1031.574837967364,2.397861633388546e-4,0.001548503029828662,0.015667681514975693,0.002156653423780708,1.0021447606105902,0.5000814203440385,NA,,147.7866327808017,-0.06529573454100437
Flavobacterium_A,R2,M2o,TRUE,4,-1044.5924888443667,-1031.37053434866,2.4025767613693874e-4,0.0015500247615342754,0.01582507619025321,0.00215981186799539,1.003027631630883,0.014220777633768935,NA,,146.45285225058737,-0.045225859401675304
Flavobacterium_A,R2,M2g,TRUE,4,-1045.0130477249702,-1031.7910932292634,2.3928807541749987e-4,0.0015468939052743723,0.016154210090881995,0.0021197911013208217,1.002908916510128,89.67271183216444,NA,,143.29643305531351,-0.03351216972369334
Flavobacterium_A,R2,M3o,TRUE,5,-1042.961949035575,-1027.0956036407267,2.3940567456535425e-4,0.0015550688528241379,0.01578649291329041,0.0021720981241707842,1.0021447542149347,0.011287438586956921,0.4509006765849983,,146.59255690064367,-0.04794404168544418
Flavobacterium_A,R2,M3g,TRUE,5,-1043.2944382842556,-1027.4280928894075,2.3864151391558627e-4,0.0015525850516418351,0.016084033567679505,0.0021368453608337726,1.002144818176948,101.96528434211679,0.3970728029396841,,143.75970628785646,-0.03641635028145373
Flavobacterium_A,R3,M0,TRUE,3,-1096.404452585826,-1085.6759276773291,2.2901730424926988e-4,0.00147686058357801,0.02416130472305527,0.00128073842831951,1.000674350624929,NA,NA,,198.60539594692506,-0.12435810709596466
Flavobacterium_A,R3,M1,TRUE,4,-1094.4010542233293,-1080.9903980877082,2.2902451069429619e-4,0.0014839672357151034,0.02415756848722663,0.001281080066663795,1.0006885910636043,0,NA,tlag@lower,198.6583741485134,-0.12422948795825417
Flavobacterium_A,R3,M2o,TRUE,4,-1094.4044058890868,-1080.9937497534656,2.290174032711551e-4,0.0014839442092170444,0.024161544985131442,0.0012807151373986927,1.0006735023111137,1e-6,NA,Km@lower,198.60146369011073,-0.12510153988121625
Flavobacterium_A,R3,M2g,TRUE,4,-1094.3957482933183,-1080.9850921576972,2.2903576271166213e-4,0.0014840036890623276,0.02416849731611164,0.0012804589214994973,1.0006690898053665,18027.102587833426,NA,,198.49445248948274,-0.12339877732638456
Flavobacterium_A,R3,M3o,TRUE,5,-1092.1826897259166,-1076.0899023631712,2.2948804231043217e-4,0.0014926617988453884,0.024237079259996654,0.0012824099720915427,1.0005724249365113,0.004609003101931688,0,tlag@lower,197.3964922143512,-0.11005076850373828
Flavobacterium_A,R3,M3g,TRUE,5,-1090.2414420926357,-1074.1486547298903,2.3365027358029052e-4,0.00150613719762214,0.024583174742075463,0.0012646372591912862,1.000379470289043,313.4736034025503,0,tlag@lower,192.1859748008475,-0.06666186962315906
Flavobacterium_A,R4,M0,TRUE,3,-850.5774018178404,-840.9996051991507,1.181980533989727e-4,0.0012309994553049927,0.02351547306940147,0.00150600350882712,1.00043565162336,NA,NA,,143.4074792350404,0.06227524984335468
Flavobacterium_A,R4,M1,TRUE,4,-848.5699419425129,-836.5976961691507,1.1820893961312822e-4,0.0012390242265334162,0.023503704367915587,0.001506903854737956,1.0004582587895587,0,NA,tlag@lower,143.49321365515016,0.06166853707006621
Flavobacterium_A,R4,M2o,TRUE,4,-848.5771659216612,-836.604920148299,1.1819839762748872e-4,0.001238968976622224,0.023513469621209895,0.001506155504036683,1.00043943564014,1e-6,NA,Km@lower,143.4217755984035,0.06181520239396577
Flavobacterium_A,R4,M2g,TRUE,4,-848.5391629541479,-836.5669171807857,1.1825386606903731e-4,0.0012392596557635055,0.023536516299864568,0.0015054799209424563,1.0004298081139076,3539.1562086459253,NA,,143.24484435712554,0.06336500264878961
Flavobacterium_A,R4,M3o,TRUE,5,-846.4498823181565,-832.0831873901218,1.1838428089695072e-4,0.0012480736783294587,0.02355491438891851,0.0015164242733447333,1.0004382440671484,0.007410083703560053,0,tlag@lower,143.08963864677705,0.06595772927519102
Flavobacterium_A,R4,M3g,TRUE,5,-845.5001286052461,-831.1334336772115,1.197805484242319e-4,0.001255412222215182,0.02396186484712116,0.0014955083683471117,1.0003310492495334,166.7139912719718,0,tlag@lower,139.9861513500989,0.08507028005474397
Flavobacterium_A,R5,M0,TRUE,3,-1143.3642187301482,-1132.5260979248987,2.0326551369885833e-4,0.0013718921567689802,0.02134249518277886,0.001493955259249436,1.0004468166612643,NA,NA,,172.8133779385451,0.053813095004663164
Flavobacterium_A,R5,M1,TRUE,4,-1141.360184286285,-1127.8125332797233,2.032729017908192e-4,0.0013783130071607795,0.02134587314854273,0.0014935815897424945,1.0004324171114365,0,NA,tlag@lower,172.77015369248593,0.05174689798384728
Flavobacterium_A,R5,M2o,TRUE,4,-1141.3640543295128,-1127.8164033229511,2.032658147529515e-4,0.0013782889797534577,0.021342229112840377,0.001493985043337435,1.000448000088225,1e-6,NA,Km@lower,172.8165400342417,0.05356925742272858
Flavobacterium_A,R5,M2g,TRUE,4,-1141.342496022721,-1127.7948450161593,2.033052966661279e-4,0.0013784228311924456,0.021346464661932164,0.0014937860939315054,1.0004437595214943,24085.766487577395,NA,,172.75984032915906,0.054372046009728746
Flavobacterium_A,R5,M3o,TRUE,5,-1139.1445111809844,-1122.8873299731104,2.0366824518375123e-4,0.001386145208652164,0.021367937349396935,0.0014911882879252822,1.0003379540664672,1e-6,0,"Km@lower,tlag@lower",172.49302562122332,0.04797620478910923
Flavobacterium_A,R5,M3g,TRUE,5,-1137.56035488185,-1121.3031736739758,2.0659577355504048e-4,0.0013960718934393477,0.021578443751060362,0.0014830367451084668,1.0002187558612452,437.26699490910426,0,tlag@lower,169.66705033169305,0.0803802954843358
Flavobacterium_B,R1,M0,TRUE,3,-1356.6344122969135,-1345.0730157840264,2.724822582821588e-4,0.0014477628850751844,0.0161003393333728,0.001624196403948924,1.0028370474621637,NA,NA,,535.6510455583799,-0.12416929502490538
Flavobacterium_B,R1,M1,TRUE,4,-1354.9994770491364,-1340.5477314080276,2.7173536149350776e-4,0.001451370273394184,0.0160877620368425,0.0016651283333057384,1.0005422895108973,1.4729277707161312,NA,,534.5440509243767,-0.11794553414753566
Flavobacterium_B,R1,M2o,TRUE,4,-1356.9727264624687,-1342.52098082136,2.677335301113782e-4,0.0014406435096142383,0.016249198258098094,0.0016279535156948828,1.0025740139702803,0.009364601284946225,NA,,527.8974523876038,-0.06803681065662599
Flavobacterium_B,R1,M2g,TRUE,4,-1360.1404888600948,-1345.688743218986,2.614320578837759e-4,0.0014235888099708538,0.016635746798631203,0.0015974194462072594,1.002297490910311,119.50444843000052,NA,,509.9538125393374,-0.03516181519686699
Flavobacterium_B,R1,M3o,TRUE,5,-1354.653305776836,-1337.3112110075056,2.683773075889797e-4,0.001447997829949653,0.016216552342373604,0.001664660206018584,1.0005422533608912,0.007964661151787449,1.334323250346002,,528.0184001510921,-0.07086579111314795
Flavobacterium_B,R1,M3g,TRUE,5,-1357.1896324698491,-1339.8475377005186,2.633078102583188e-4,0.0014342566951710965,0.016572562712539516,0.0016326526311486447,1.0005425093769194,129.71704434744294,1.173383520880538,,511.63457421063924,-0.03995208468593236
Flavobacterium_B,R2,M0,TRUE,3,-1089.3194635803031,-1078.665707203855,1.9814561199615302e-4,0.0013869909177020205,0.0148048700585227,0.0021043742219340484,1.0018276713739969,NA,NA,,598.6280685155789,-0.10613605970251237
Flavobacterium_B,R2,M1,TRUE,4,-1087.3173084501877,-1074.0001129796274,1.9814964061800897e-4,0.0013937874785887108,0.01480174973240517,0.0021047978705217665,1.001839966605581,0,NA,tlag@lower,598.7485831717422,-0.10644937246159814
Flavobacterium_B,R2,M2o,TRUE,4,-1088.7763940338345,-1075.4591985632742,1.9544080534393196e-4,0.001384227700525204,0.015130771546487391,0.002158470155405803,1.0015542786893272,0.03490196672787165,NA,,585.0046902057965,-0.056081681553849926
Flavobacterium_B,R2,M2g,TRUE,4,-1088.9929178572559,-1075.6757223866955,1.9504199025673796e-4,0.0013828146568018646,0.015495238061904422,0.00207842021909749,1.0014808017144399,57.26322020956807,NA,,571.0913780827223,-0.05497679616890914
Flavobacterium_B,R2,M3o,TRUE,5,-1086.6827099471934,-1070.7020753825211,1.9561361465421367e-4,0.0013916782896642842,0.015211526403255142,0.0021691375539890684,1.0014515320734847,0.04275611735038647,0,tlag@lower,581.7108936076783,-0.04534885182648737
Flavobacterium_B,R2,M3g,TRUE,5,-1086.8688834255177,-1070.8882488608454,1.9527034951966575e-4,0.0013904566865689896,0.015677001269187554,0.002071965510830065,1.0014039222425402,45.81530211346491,0,tlag@lower,564.0143196586084,-0.04172969589020541
Flavobacterium_B,R3,M0,TRUE,3,-1358.9830709248447,-1347.543821307398,1.8879804603201384e-4,0.0012240903523556865,0.0141867680204075,0.0017838885995339212,1.0020672242297053,NA,NA,,429.85382451692544,-0.030430881946490934
Flavobacterium_B,R3,M1,TRUE,4,-1356.9769782722433,-1342.677916250435,1.8880696314883935e-4,0.001229005982569131,0.014183856197889961,0.00178430600807149,1.0020835675693238,0,NA,tlag@lower,429.95440515649386,-0.0311498957730488
Flavobacterium_B,R3,M2o,TRUE,4,-1356.9829435599108,-1342.6838815381025,1.887982324371494e-4,0.0012289775667184471,0.014186836125174638,0.0017838829039689406,1.0020674491290138,1.011124612560838e-6,NA,Km@lower,429.851754999544,-0.030578766981451965
Flavobacterium_B,R3,M2g,TRUE,4,-1356.9876043061927,-1342.6885422843843,1.88791411314948e-4,0.0012289553655522173,0.014216992338462521,0.0017825120374685853,1.002042892152678,1420.7847618068224,NA,,428.7424619770935,-0.026016175223572743
Flavobacterium_B,R3,M3o,TRUE,5,-1354.8732096774909,-1337.7143352513208,1.889589020281458e-4,0.0012344481006223826,0.01418257712430878,0.0017853840489257193,1.0020262126921633,1e-6,0.03565226575281399,Km@lower,429.9537226813883,-0.03289120075492284
Flavobacterium_B,R3,M3g,TRUE,5,-1354.8769859128806,-1337.7181114867105,1.8895337068823004e-4,0.0012344300326669966,0.01428217261154306,0.0017800113291106148,1.002010048821078,432.4589708542041,0.0010180341677716032,,426.3431463604681,-0.01647298751412493
Flavobacterium_B,R4,M0,TRUE,3,-1234.3745601692765,-1223.3258644300854,1.6753988494600436e-4,0.0012122904410913425,0.014978991022919486,0.0018835508509303807,1.0023232821868335,NA,NA,,686.9537972790029,0.03391136027215842
Flavobacterium_B,R4,M1,TRUE,4,-1232.4323901567154,-1218.6215204827267,1.6745709490009774e-4,0.0012173418557686146,0.014977057126723637,0.001888268084245685,1.002042932647673,0.15654009727386492,NA,,686.7170823379741,0.0345693972417748
Flavobacterium_B,R4,M2o,TRUE,4,-1232.3744974527078,-1218.5636277787191,1.6753997475394889e-4,0.0012176430691463963,0.014978927044736284,0.0018835662128126227,1.0023238848465708,1.621515228908418e-6,NA,Km@lower,686.9577247736739,0.034128560962017995
Flavobacterium_B,R4,M2g,TRUE,4,-1232.3607687922754,-1218.5498991182867,1.6755963487679644e-4,0.0012177145097387512,0.014985089709865779,0.0018832950483139252,1.002319252648109,7039.923489776225,NA,,686.6319331082138,0.03461434765471382
Flavobacterium_B,R4,M3o,TRUE,5,-1230.3262100822255,-1213.753166473439,1.676091348778544e-4,0.001223319309435597,0.014972897534325803,0.001894840831416516,1.0016725730819886,1e-6,0.366828624223096,Km@lower,686.4761437556798,0.03556224331713949
Flavobacterium_B,R4,M3g,TRUE,5,-1230.3868067855014,-1213.813763176715,1.6752234914007004e-4,0.0012230025593510411,0.014986620547339173,0.0018848096835400107,1.0022234762105586,5054.047498110668,0.052864545534951964,,686.4343629502355,0.03457459530095956
Flavobacterium_B,R5,M0,TRUE,3,-1109.2511500686019,-1099.0356425021996,4.3422249080972446e-5,6.870087104771231e-4,0.007972481348553922,0.001588747927507833,1.0021193062537546,NA,NA,,369.80911416507115,0.07718078727356771
Flavobacterium_B,R5,M1,TRUE,4,-1107.8990548802274,-1095.1296704222248,4.3127114702631246e-5,6.884216276320436e-4,0.007957131718735052,0.001594732500874415,1.0015973955085515,0.355167181843618,NA,,369.21308414480916,0.07846703180384047
Flavobacterium_B,R5,M2o,TRUE,4,-1107.2511332675367,-1094.481748809534,4.3422256760342004e-5,6.907732310295868e-4,0.007972175264251658,0.0015887754140173364,1.0021198774580524,1e-6,NA,Km@lower,369.81509487976393,0.07702195002231672
Flavobacterium_B,R5,M2g,TRUE,4,-1107.2395463941532,-1094.4701619361506,4.342755316955135e-5,6.908153581139166e-4,0.007988660783940676,0.0015885563386373897,1.0021175077402253,743.3688612911293,NA,,369.4864978273267,0.07750377267664858
Flavobacterium_B,R5,M3o,TRUE,5,-1105.8990202357281,-1090.575758886125,4.312713043018458e-5,6.9223575327569e-4,0.007956774769431425,0.0015947894366368234,1.0015954550328927,1e-6,0.3569047297353104,Km@lower,369.2161611729944,0.07853955640531246
Flavobacterium_B,R5,M3g,TRUE,5,-1105.8853345593539,-1090.5620732097507,4.313334376140371e-5,6.922856167267293e-4,0.007970984160179464,0.0015945191494920218,1.0016009544747244,869.3918080009864,0.35179667304455264,,368.94603795425303,0.07876187122561966
Herbaspirillum,R1,M0,TRUE,3,-1246.4768203802598,-1235.5672691054106,9.982878096262265e-5,9.526459848167517e-4,0.01838774087987666,0.0010426551598049138,1.0009903114353307,NA,NA,,49.18300012289012,0.021220180354717455
Herbaspirillum,R1,M1,TRUE,4,-1244.476625082086,-1230.8396859885243,9.982895349709541e-5,9.570067704509455e-4,0.018386935718837056,0.0010427173908489403,1.0009924488884197,4.3225294264059605e-5,NA,,49.18589081172729,0.021506858302065418
Herbaspirillum,R1,M2o,TRUE,4,-1244.476777681717,-1230.8398385881553,9.982881868425325e-5,9.570061242614298e-4,0.01838743863830831,0.0010426782011081959,1.0009911481106637,1.2345548676916798e-6,NA,Km@lower,49.18401026305502,0.020897866396706318
Herbaspirillum,R1,M2g,TRUE,4,-1244.4631845728086,-1230.8262454792468,9.984082811456917e-5,9.570636865609634e-4,0.01839342028256017,0.001042504157091773,1.000987776566709,11687.879942622956,NA,,49.1614798155381,0.021848123442074034
Herbaspirillum,R1,M3o,TRUE,5,-1242.4371630454846,-1226.0728361332106,9.986382200831676e-5,9.615950387743926e-4,0.01840565642165598,0.0010456133235429005,1.0009817937011583,0.0033699637565831582,5.343454877789828e-5,,49.1133075532018,0.02487185269493094
Herbaspirillum,R1,M3g,TRUE,5,-1242.3537185325988,-1225.9893916203248,9.993759338452789e-5,9.619501478214849e-4,0.01843587376338809,0.0010412026792526964,1.0009608095782687,1492.5221018251407,0,tlag@lower,49.001568589076484,0.02516403625819549
Herbaspirillum,R2,M0,TRUE,3,-1287.4224097076747,-1276.3059157352286,1.3043230833127605e-4,0.0010603850485232664,0.022541984305366695,8.54084712343128e-4,1.0006729992155412,NA,NA,,53.30716425635026,0.046505009055270774
Herbaspirillum,R2,M1,TRUE,4,-1285.0899516533366,-1271.1943341877788,1.3079721506487174e-4,0.0010664741382333768,0.022534452601196006,8.761307732145537e-4,0.9997611143169628,1.1016592394220073,NA,,53.24139966145677,0.05004881144402893
Herbaspirillum,R2,M2o,TRUE,4,-1285.4223794130978,-1271.52676194754,1.304323415362515e-4,0.0010649855746573632,0.022541901446118753,8.540901782572175e-4,1.0006733510200383,1e-6,NA,Km@lower,53.30743133853252,0.04599980128065002
