Time,Taxon,Replicate,Oxygen
77.07,Bacillus,R4,6.21
78.07,Bacillus,R4,6.19
79.07,Bacillus,R4,6.18
80.07,Bacillus,R4,6.16
81.07,Bacillus,R4,6.17
82.07,Bacillus,R4,6.15
83.07,Bacillus,R4,6.14
84.07,Bacillus,R4,6.13
85.07,Bacillus,R4,6.12
86.07,Bacillus,R4,6.12
87.07,Bacillus,R4,6.09
88.07,Bacillus,R4,6.08
89.07,Bacillus,R4,6.08
90.07,Bacillus,R4,6.07
91.07,Bacillus,R4,6.05
92.07,Bacillus,R4,6.02
93.07,Bacillus,R4,6.01
94.07,Bacillus,R4,5.99
95.07,Bacillus,R4,5.99
96.07,Bacillus,R4,5.97
97.07,Bacillus,R4,5.95
98.07,Bacillus,R4,5.94
99.07,Bacillus,R4,5.91
100.07,Bacillus,R4,5.91
101.07,Bacillus,R4,5.88
102.07,Bacillus,R4,5.86
103.07,Bacillus,R4,5.86
104.07,Bacillus,R4,5.82
105.07,Bacillus,R4,5.82
106.07,Bacillus,R4,5.79
107.07,Bacillus,R4,5.77
108.07,Bacillus,R4,5.73
109.07,Bacillus,R4,5.72
110.07,Bacillus,R4,5.7
111.07,Bacillus,R4,5.68
112.07,Bacillus,R4,5.67
113.07,Bacillus,R4,5.63
114.07,Bacillus,R4,5.6
115.07,Bacillus,R4,5.57
116.07,Bacillus,R4,5.55
117.07,Bacillus,R4,5.53
118.07,Bacillus,R4,5.48
119.07,Bacillus,R4,5.47
120.07,Bacillus,R4,5.43
121.07,Bacillus,R4,5.4
122.07,Bacillus,R4,5.37
123.07,Bacillus,R4,5.33
124.08,Bacillus,R4,5.32
125.08,Bacillus,R4,5.26
126.08,Bacillus,R4,5.23
127.08,Bacillus,R4,5.21
128.08,Bacillus,R4,5.16
129.08,Bacillus,R4,5.11
130.08,Bacillus,R4,5.1
131.08,Bacillus,R4,5.05
132.08,Bacillus,R4,5
133.08,Bacillus,R4,4.95
134.08,Bacillus,R4,4.91
135.08,Bacillus,R4,4.87
136.08,Bacillus,R4,4.85
137.08,Bacillus,R4,4.77
138.08,Bacillus,R4,4.72
139.08,Bacillus,R4,4.68
140.08,Bacillus,R4,4.62
141.08,Bacillus,R4,4.57
142.08,Bacillus,R4,4.52
143.08,Bacillus,R4,4.45
144.08,Bacillus,R4,4.4
145.08,Bacillus,R4,4.33
146.08,Bacillus,R4,4.27
147.08,Bacillus,R4,4.21
148.08,Bacillus,R4,4.16
149.08,Bacillus,R4,4.1
150.08,Bacillus,R4,4.02
151.08,Bacillus,R4,3.95
152.08,Bacillus,R4,3.88
153.08,Bacillus,R4,3.81
154.08,Bacillus,R4,3.74
155.08,Bacillus,R4,3.65
156.08,Bacillus,R4,3.57
157.08,Bacillus,R4,3.48
158.08,Bacillus,R4,3.4
159.08,Bacillus,R4,3.33
160.08,Bacillus,R4,3.23
161.08,Bacillus,R4,3.14
162.08,Bacillus,R4,3.04
163.08,Bacillus,R4,2.95
164.08,Bacillus,R4,2.85
165.08,Bacillus,R4,2.73
166.08,Bacillus,R4,2.62
167.08,Bacillus,R4,2.53
168.08,Bacillus,R4,2.4
169.08,Bacillus,R4,2.3
170.08,Bacillus,R4,2.19
171.08,Bacillus,R4,2.06
172.08,Bacillus,R4,1.94
173.08,Bacillus,R4,1.81
174.08,Bacillus,R4,1.67
175.08,Bacillus,R4,1.54
176.08,Bacillus,R4,1.41
177.08,Bacillus,R4,1.27
178.08,Bacillus,R4,1.1
179.1,Bacillus,R4,0.95
180.1,Bacillus,R4,0.8
181.1,Bacillus,R4,0.64
182.1,Bacillus,R4,0.48
183.1,Bacillus,R4,0.31
184.1,Bacillus,R4,0.22
185.1,Bacillus,R4,0.14
186.1,Bacillus,R4,0.11
187.1,Bacillus,R4,0.08
188.1,Bacillus,R4,0.05
189.1,Bacillus,R4,0.03
190.1,Bacillus,R4,0.02
191.1,Bacillus,R4,0.01
192.1,Bacillus,R4,0
193.1,Bacillus,R4,0
194.1,Bacillus,R4,0
195.1,Bacillus,R4,0
196.1,Bacillus,R4,0
197.1,Bacillus,R4,0
198.1,Bacillus,R4,0
199.1,Bacillus,R4,0
200.1,Bacillus,R4,0
201.1,Bacillus,R4,0
202.1,Bacillus,R4,0
203.1,Bacillus,R4,0
204.1,Bacillus,R4,0
205.1,Bacillus,R4,0
206.1,Bacillus,R4,0
207.1,Bacillus,R4,0
208.1,Bacillus,R4,0
209.1,Bacillus,R4,0
210.1,Bacillus,R4,0
211.1,Bacillus,R4,0
212.1,Bacillus,R4,0
0.03,Chromobacterium,R4,4.86
1.05,Chromobacterium,R4,4.82
2.05,Chromobacterium,R4,4.83
3.05,Chromobacterium,R4,4.85
4.05,Chromobacterium,R4,4.89
5.05,Chromobacterium,R4,4.92
6.05,Chromobacterium,R4,4.96
7.05,Chromobacterium,R4,4.98
8.05,Chromobacterium,R4,5.01
9.05,Chromobacterium,R4,5.04
10.05,Chromobacterium,R4,5.07
11.05,Chromobacterium,R4,5.1
12.05,Chromobacterium,R4,5.13
13.05,Chromobacterium,R4,5.16
14.05,Chromobacterium,R4,5.18
15.05,Chromobacterium,R4,5.23
16.05,Chromobacterium,R4,5.26
17.05,Chromobacterium,R4,5.27
18.05,Chromobacterium,R4,5.31
19.05,Chromobacterium,R4,5.34
20.05,Chromobacterium,R4,5.37
21.05,Chromobacterium,R4,5.4
22.05,Chromobacterium,R4,5.41
23.05,Chromobacterium,R4,5.46
24.05,Chromobacterium,R4,5.46
25.05,Chromobacterium,R4,5.49
26.05,Chromobacterium,R4,5.52
27.05,Chromobacterium,R4,5.55
28.05,Chromobacterium,R4,5.57
29.05,Chromobacterium,R4,5.59
30.05,Chromobacterium,R4,5.6
31.05,Chromobacterium,R4,5.63
32.05,Chromobacterium,R4,5.64
33.05,Chromobacterium,R4,5.67
34.05,Chromobacterium,R4,5.68
35.05,Chromobacterium,R4,5.69
36.05,Chromobacterium,R4,5.73
37.05,Chromobacterium,R4,5.73
38.05,Chromobacterium,R4,5.75
39.05,Chromobacterium,R4,5.75
40.05,Chromobacterium,R4,5.76
41.05,Chromobacterium,R4,5.8
42.07,Chromobacterium,R4,5.81
43.07,Chromobacterium,R4,5.82
44.07,Chromobacterium,R4,5.83
45.07,Chromobacterium,R4,5.83
46.07,Chromobacterium,R4,5.84
47.07,Chromobacterium,R4,5.86
48.07,Chromobacterium,R4,5.86
49.07,Chromobacterium,R4,5.87
50.07,Chromobacterium,R4,5.87
51.07,Chromobacterium,R4,5.87
52.07,Chromobacterium,R4,5.88
53.07,Chromobacterium,R4,5.9
54.07,Chromobacterium,R4,5.89
55.07,Chromobacterium,R4,5.89
56.07,Chromobacterium,R4,5.9
57.07,Chromobacterium,R4,5.91
58.07,Chromobacterium,R4,5.92
59.07,Chromobacterium,R4,5.91
60.07,Chromobacterium,R4,5.91
61.07,Chromobacterium,R4,5.92
62.07,Chromobacterium,R4,5.92
63.07,Chromobacterium,R4,5.93
64.07,Chromobacterium,R4,5.93
65.07,Chromobacterium,R4,5.92
66.07,Chromobacterium,R4,5.9
67.07,Chromobacterium,R4,5.88
68.07,Chromobacterium,R4,5.87
69.07,Chromobacterium,R4,5.86
70.07,Chromobacterium,R4,5.87
71.07,Chromobacterium,R4,5.85
72.07,Chromobacterium,R4,5.82
73.07,Chromobacterium,R4,5.81
74.07,Chromobacterium,R4,5.81
75.07,Chromobacterium,R4,5.79
76.07,Chromobacterium,R4,5.78
77.07,Chromobacterium,R4,5.77
78.07,Chromobacterium,R4,5.76
79.07,Chromobacterium,R4,5.73
80.07,Chromobacterium,R4,5.72
81.07,Chromobacterium,R4,5.72
82.07,Chromobacterium,R4,5.7
83.07,Chromobacterium,R4,5.66
84.07,Chromobacterium,R4,5.66
85.07,Chromobacterium,R4,5.65
86.07,Chromobacterium,R4,5.63
87.07,Chromobacterium,R4,5.61
88.07,Chromobacterium,R4,5.61
89.07,Chromobacterium,R4,5.57
90.07,Chromobacterium,R4,5.57
91.07,Chromobacterium,R4,5.55
92.07,Chromobacterium,R4,5.51
93.07,Chromobacterium,R4,5.5
94.07,Chromobacterium,R4,5.49
95.07,Chromobacterium,R4,5.46
96.07,Chromobacterium,R4,5.43
97.07,Chromobacterium,R4,5.43
98.07,Chromobacterium,R4,5.4
99.07,Chromobacterium,R4,5.38
100.07,Chromobacterium,R4,5.35
101.07,Chromobacterium,R4,5.33
102.07,Chromobacterium,R4,5.31
103.07,Chromobacterium,R4,5.29
104.07,Chromobacterium,R4,5.25
105.07,Chromobacterium,R4,5.22
106.07,Chromobacterium,R4,5.21
107.07,Chromobacterium,R4,5.18
108.07,Chromobacterium,R4,5.15
109.07,Chromobacterium,R4,5.12
110.07,Chromobacterium,R4,5.08
111.07,Chromobacterium,R4,5.06
112.07,Chromobacterium,R4,5.03
113.07,Chromobacterium,R4,5
114.07,Chromobacterium,R4,4.98
115.07,Chromobacterium,R4,4.94
116.07,Chromobacterium,R4,4.91
117.07,Chromobacterium,R4,4.87
118.07,Chromobacterium,R4,4.84
119.07,Chromobacterium,R4,4.8
120.07,Chromobacterium,R4,4.76
121.07,Chromobacterium,R4,4.73
122.07,Chromobacterium,R4,4.69
123.07,Chromobacterium,R4,4.66
124.08,Chromobacterium,R4,4.62
125.08,Chromobacterium,R4,4.57
126.08,Chromobacterium,R4,4.52
127.08,Chromobacterium,R4,4.48
128.08,Chromobacterium,R4,4.44
129.08,Chromobacterium,R4,4.38
130.08,Chromobacterium,R4,4.37
131.08,Chromobacterium,R4,4.3
132.08,Chromobacterium,R4,4.25
133.08,Chromobacterium,R4,4.21
134.08,Chromobacterium,R4,4.16
135.08,Chromobacterium,R4,4.11
136.08,Chromobacterium,R4,4.06
137.08,Chromobacterium,R4,4
138.08,Chromobacterium,R4,3.94
139.08,Chromobacterium,R4,3.88
140.08,Chromobacterium,R4,3.84
141.08,Chromobacterium,R4,3.77
142.08,Chromobacterium,R4,3.71
143.08,Chromobacterium,R4,3.65
144.08,Chromobacterium,R4,3.57
145.08,Chromobacterium,R4,3.51
146.08,Chromobacterium,R4,3.45
147.08,Chromobacterium,R4,3.39
148.08,Chromobacterium,R4,3.31
149.08,Chromobacterium,R4,3.24
150.08,Chromobacterium,R4,3.17
151.08,Chromobacterium,R4,3.09
152.08,Chromobacterium,R4,3.03
153.08,Chromobacterium,R4,2.93
154.08,Chromobacterium,R4,2.86
155.08,Chromobacterium,R4,2.77
156.08,Chromobacterium,R4,2.68
157.08,Chromobacterium,R4,2.59
158.08,Chromobacterium,R4,2.52
159.08,Chromobacterium,R4,2.42
160.08,Chromobacterium,R4,2.34
161.08,Chromobacterium,R4,2.24
162.08,Chromobacterium,R4,2.16
163.08,Chromobacterium,R4,2.06
164.08,Chromobacterium,R4,1.94
165.08,Chromobacterium,R4,1.84
166.08,Chromobacterium,R4,1.75
167.08,Chromobacterium,R4,1.63
168.08,Chromobacterium,R4,1.52
169.08,Chromobacterium,R4,1.41
170.08,Chromobacterium,R4,1.3
171.08,Chromobacterium,R4,1.19
172.08,Chromobacterium,R4,1.05
173.08,Chromobacterium,R4,0.94
174.08,Chromobacterium,R4,0.8
175.08,Chromobacterium,R4,0.69
176.08,Chromobacterium,R4,0.54
177.08,Chromobacterium,R4,0.39
178.08,Chromobacterium,R4,0.26
179.1,Chromobacterium,R4,0.12
180.1,Chromobacterium,R4,0
181.1,Chromobacterium,R4,0
182.1,Chromobacterium,R4,0
183.1,Chromobacterium,R4,0
184.1,Chromobacterium,R4,0
185.1,Chromobacterium,R4,0
186.1,Chromobacterium,R4,0
187.1,Chromobacterium,R4,0
188.1,Chromobacterium,R4,0
189.1,Chromobacterium,R4,0
190.1,Chromobacterium,R4,0
191.1,Chromobacterium,R4,0
192.1,Chromobacterium,R4,0
193.1,Chromobacterium,R4,0
194.1,Chromobacterium,R4,0
195.1,Chromobacterium,R4,0
196.1,Chromobacterium,R4,0
197.1,Chromobacterium,R4,0
198.1,Chromobacterium,R4,0
199.1,Chromobacterium,R4,0
200.1,Chromobacterium,R4,0
201.1,Chromobacterium,R4,0
202.1,Chromobacterium,R4,0
203.1,Chromobacterium,R4,0
204.1,Chromobacterium,R4,0
205.1,Chromobacterium,R4,0
206.1,Chromobacterium,R4,0
207.1,Chromobacterium,R4,0
208.1,Chromobacterium,R4,0
209.1,Chromobacterium,R4,0
210.1,Chromobacterium,R4,0
211.1,Chromobacterium,R4,0
212.1,Chromobacterium,R4,0
0.03,Chryseobacterium,R4,4.68
1.05,Chryseobacterium,R4,4.67
2.05,Chryseobacterium,R4,4.7
3.05,Chryseobacterium,R4,4.73
4.05,Chryseobacterium,R4,4.75
5.05,Chryseobacterium,R4,4.8
6.05,Chryseobacterium,R4,4.83
7.05,Chryseobacterium,R4,4.86
8.05,Chryseobacterium,R4,4.89
9.05,Chryseobacterium,R4,4.91
10.05,Chryseobacterium,R4,4.94
11.05,Chryseobacterium,R4,4.98
12.05,Chryseobacterium,R4,5
13.05,Chryseobacterium,R4,5.03
14.05,Chryseobacterium,R4,5.06
15.05,Chryseobacterium,R4,5.09
16.05,Chryseobacterium,R4,5.12
17.05,Chryseobacterium,R4,5.13
18.05,Chryseobacterium,R4,5.18
19.05,Chryseobacterium,R4,5.18
20.05,Chryseobacterium,R4,5.21
21.05,Chryseobacterium,R4,5.25
22.05,Chryseobacterium,R4,5.27
23.05,Chryseobacterium,R4,5.29
24.05,Chryseobacterium,R4,5.31
25.05,Chryseobacterium,R4,5.33
26.05,Chryseobacterium,R4,5.36
27.05,Chryseobacterium,R4,5.38
28.05,Chryseobacterium,R4,5.4
29.05,Chryseobacterium,R4,5.41
30.05,Chryseobacterium,R4,5.44
31.05,Chryseobacterium,R4,5.47
32.05,Chryseobacterium,R4,5.49
33.05,Chryseobacterium,R4,5.51
34.05,Chryseobacterium,R4,5.52
35.05,Chryseobacterium,R4,5.54
36.05,Chryseobacterium,R4,5.54
37.05,Chryseobacterium,R4,5.57
38.05,Chryseobacterium,R4,5.6
39.05,Chryseobacterium,R4,5.6
40.05,Chryseobacterium,R4,5.6
41.05,Chryseobacterium,R4,5.61
42.07,Chryseobacterium,R4,5.62
43.07,Chryseobacterium,R4,5.64
44.07,Chryseobacterium,R4,5.66
45.07,Chryseobacterium,R4,5.66
46.07,Chryseobacterium,R4,5.68
47.07,Chryseobacterium,R4,5.68
48.07,Chryseobacterium,R4,5.69
49.07,Chryseobacterium,R4,5.69
50.07,Chryseobacterium,R4,5.71
51.07,Chryseobacterium,R4,5.71
52.07,Chryseobacterium,R4,5.73
53.07,Chryseobacterium,R4,5.72
54.07,Chryseobacterium,R4,5.74
55.07,Chryseobacterium,R4,5.73
56.07,Chryseobacterium,R4,5.73
57.07,Chryseobacterium,R4,5.73
58.07,Chryseobacterium,R4,5.74
59.07,Chryseobacterium,R4,5.74
60.07,Chryseobacterium,R4,5.74
61.07,Chryseobacterium,R4,5.75
62.07,Chryseobacterium,R4,5.77
63.07,Chryseobacterium,R4,5.77
64.07,Chryseobacterium,R4,5.76
65.07,Chryseobacterium,R4,5.76
66.07,Chryseobacterium,R4,5.75
67.07,Chryseobacterium,R4,5.75
68.07,Chryseobacterium,R4,5.75
69.07,Chryseobacterium,R4,5.74
70.07,Chryseobacterium,R4,5.74
71.07,Chryseobacterium,R4,5.73
72.07,Chryseobacterium,R4,5.73
73.07,Chryseobacterium,R4,5.72
74.07,Chryseobacterium,R4,5.72
75.07,Chryseobacterium,R4,5.71
76.07,Chryseobacterium,R4,5.71
77.07,Chryseobacterium,R4,5.71
78.07,Chryseobacterium,R4,5.7
79.07,Chryseobacterium,R4,5.69
80.07,Chryseobacterium,R4,5.69
81.07,Chryseobacterium,R4,5.69
82.07,Chryseobacterium,R4,5.68
83.07,Chryseobacterium,R4,5.68
84.07,Chryseobacterium,R4,5.67
85.07,Chryseobacterium,R4,5.67
86.07,Chryseobacterium,R4,5.66
87.07,Chryseobacterium,R4,5.66
88.07,Chryseobacterium,R4,5.65
89.07,Chryseobacterium,R4,5.64
90.07,Chryseobacterium,R4,5.64
91.07,Chryseobacterium,R4,5.63
92.07,Chryseobacterium,R4,5.63
93.07,Chryseobacterium,R4,5.62
94.07,Chryseobacterium,R4,5.61
95.07,Chryseobacterium,R4,5.61
96.07,Chryseobacterium,R4,5.6
97.07,Chryseobacterium,R4,5.59
98.07,Chryseobacterium,R4,5.58
99.07,Chryseobacterium,R4,5.58
100.07,Chryseobacterium,R4,5.57
101.07,Chryseobacterium,R4,5.57
102.07,Chryseobacterium,R4,5.56
103.07,Chryseobacterium,R4,5.55
104.07,Chryseobacterium,R4,5.55
105.07,Chryseobacterium,R4,5.54
106.07,Chryseobacterium,R4,5.53
107.07,Chryseobacterium,R4,5.52
108.07,Chryseobacterium,R4,5.52
109.07,Chryseobacterium,R4,5.5
110.07,Chryseobacterium,R4,5.5
111.07,Chryseobacterium,R4,5.49
112.07,Chryseobacterium,R4,5.48
113.07,Chryseobacterium,R4,5.47
114.07,Chryseobacterium,R4,5.47
115.07,Chryseobacterium,R4,5.47
116.07,Chryseobacterium,R4,5.45
117.07,Chryseobacterium,R4,5.44
118.07,Chryseobacterium,R4,5.43
119.07,Chryseobacterium,R4,5.42
120.07,Chryseobacterium,R4,5.41
121.07,Chryseobacterium,R4,5.4
122.07,Chryseobacterium,R4,5.39
123.07,Chryseobacterium,R4,5.38
124.08,Chryseobacterium,R4,5.37
125.08,Chryseobacterium,R4,5.36
126.08,Chryseobacterium,R4,5.35
127.08,Chryseobacterium,R4,5.34
128.08,Chryseobacterium,R4,5.33
129.08,Chryseobacterium,R4,5.33
130.08,Chryseobacterium,R4,5.31
131.08,Chryseobacterium,R4,5.29
132.08,Chryseobacterium,R4,5.28
133.08,Chryseobacterium,R4,5.27
134.08,Chryseobacterium,R4,5.26
135.08,Chryseobacterium,R4,5.25
136.08,Chryseobacterium,R4,5.24
137.08,Chryseobacterium,R4,5.23
138.08,Chryseobacterium,R4,5.21
139.08,Chryseobacterium,R4,5.21
140.08,Chryseobacterium,R4,5.19
141.08,Chryseobacterium,R4,5.17
142.08,Chryseobacterium,R4,5.16
143.08,Chryseobacterium,R4,5.15
144.08,Chryseobacterium,R4,5.13
145.08,Chryseobacterium,R4,5.12
146.08,Chryseobacterium,R4,5.11
147.08,Chryseobacterium,R4,5.09
148.08,Chryseobacterium,R4,5.08
149.08,Chryseobacterium,R4,5.07
150.08,Chryseobacterium,R4,5.05
151.08,Chryseobacterium,R4,5.03
152.08,Chryseobacterium,R4,5.02
153.08,Chryseobacterium,R4,5
154.08,Chryseobacterium,R4,4.99
155.08,Chryseobacterium,R4,4.97
156.08,Chryseobacterium,R4,4.96
157.08,Chryseobacterium,R4,4.94
158.08,Chryseobacterium,R4,4.92
159.08,Chryseobacterium,R4,4.9
160.08,Chryseobacterium,R4,4.89
161.08,Chryseobacterium,R4,4.86
162.08,Chryseobacterium,R4,4.85
163.08,Chryseobacterium,R4,4.82
164.08,Chryseobacterium,R4,4.81
165.08,Chryseobacterium,R4,4.79
166.08,Chryseobacterium,R4,4.78
167.08,Chryseobacterium,R4,4.75
168.08,Chryseobacterium,R4,4.74
169.08,Chryseobacterium,R4,4.71
170.08,Chryseobacterium,R4,4.69
171.08,Chryseobacterium,R4,4.67
172.08,Chryseobacterium,R4,4.65
173.08,Chryseobacterium,R4,4.63
174.08,Chryseobacterium,R4,4.61
175.08,Chryseobacterium,R4,4.58
176.08,Chryseobacterium,R4,4.56
177.08,Chryseobacterium,R4,4.53
178.08,Chryseobacterium,R4,4.52
179.1,Chryseobacterium,R4,4.49
180.1,Chryseobacterium,R4,4.46
181.1,Chryseobacterium,R4,4.44
182.1,Chryseobacterium,R4,4.41
183.1,Chryseobacterium,R4,4.39
184.1,Chryseobacterium,R4,4.36
185.1,Chryseobacterium,R4,4.34
186.1,Chryseobacterium,R4,4.31
187.1,Chryseobacterium,R4,4.29
188.1,Chryseobacterium,R4,4.26
189.1,Chryseobacterium,R4,4.23
190.1,Chryseobacterium,R4,4.2
191.1,Chryseobacterium,R4,4.17
192.1,Chryseobacterium,R4,4.14
193.1,Chryseobacterium,R4,4.12
194.1,Chryseobacterium,R4,4.08
195.1,Chryseobacterium,R4,4.05
196.1,Chryseobacterium,R4,4.02
197.1,Chryseobacterium,R4,3.99
198.1,Chryseobacterium,R4,3.96
199.1,Chryseobacterium,R4,3.93
200.1,Chryseobacterium,R4,3.9
201.1,Chryseobacterium,R4,3.86
202.1,Chryseobacterium,R4,3.83
203.1,Chryseobacterium,R4,3.79
204.1,Chryseobacterium,R4,3.75
205.1,Chryseobacterium,R4,3.72
206.1,Chryseobacterium,R4,3.68
207.1,Chryseobacterium,R4,3.64
208.1,Chryseobacterium,R4,3.61
209.1,Chryseobacterium,R4,3.57
210.1,Chryseobacterium,R4,3.53
211.1,Chryseobacterium,R4,3.48
212.1,Chryseobacterium,R4,3.45
0.03,Flavobacterium_A,R4,4.02
1.05,Flavobacterium_A,R4,3.98
2.05,Flavobacterium_A,R4,4.01
3.05,Flavobacterium_A,R4,4.03
4.05,Flavobacterium_A,R4,4.08
5.05,Flavobacterium_A,R4,4.11
6.05,Flavobacterium_A,R4,4.16
7.05,Flavobacterium_A,R4,4.23
8.05,Flavobacterium_A,R4,4.26
9.05,Flavobacterium_A,R4,4.31
10.05,Flavobacterium_A,R4,4.34
11.05,Flavobacterium_A,R4,4.39
12.05,Flavobacterium_A,R4,4.41
13.05,Flavobacterium_A,R4,4.45
14.05,Flavobacterium_A,R4,4.48
15.05,Flavobacterium_A,R4,4.52
16.05,Flavobacterium_A,R4,4.53
17.05,Flavobacterium_A,R4,4.57
18.05,Flavobacterium_A,R4,4.6
19.05,Flavobacterium_A,R4,4.63
20.05,Flavobacterium_A,R4,4.65
21.05,Flavobacterium_A,R4,4.68
22.05,Flavobacterium_A,R4,4.72
23.05,Flavobacterium_A,R4,4.74
24.05,Flavobacterium_A,R4,4.77
25.05,Flavobacterium_A,R4,4.79
26.05,Flavobacterium_A,R4,4.83
27.05,Flavobacterium_A,R4,4.84
28.05,Flavobacterium_A,R4,4.88
29.05,Flavobacterium_A,R4,4.91
30.05,Flavobacterium_A,R4,4.93
31.05,Flavobacterium_A,R4,4.94
32.05,Flavobacterium_A,R4,4.97
33.05,Flavobacterium_A,R4,4.99
34.05,Flavobacterium_A,R4,5
35.05,Flavobacterium_A,R4,5.01
36.05,Flavobacterium_A,R4,5.02
37.05,Flavobacterium_A,R4,5.05
38.05,Flavobacterium_A,R4,5.07
39.05,Flavobacterium_A,R4,5.09
40.05,Flavobacterium_A,R4,5.09
41.05,Flavobacterium_A,R4,5.1
42.07,Flavobacterium_A,R4,5.11
43.07,Flavobacterium_A,R4,5.12
44.07,Flavobacterium_A,R4,5.14
45.07,Flavobacterium_A,R4,5.14
46.07,Flavobacterium_A,R4,5.17
47.07,Flavobacterium_A,R4,5.17
48.07,Flavobacterium_A,R4,5.17
49.07,Flavobacterium_A,R4,5.18
50.07,Flavobacterium_A,R4,5.18
51.07,Flavobacterium_A,R4,5.19
52.07,Flavobacterium_A,R4,5.2
53.07,Flavobacterium_A,R4,5.2
54.07,Flavobacterium_A,R4,5.22
55.07,Flavobacterium_A,R4,5.22
56.07,Flavobacterium_A,R4,5.2
57.07,Flavobacterium_A,R4,5.22
58.07,Flavobacterium_A,R4,5.22
59.07,Flavobacterium_A,R4,5.24
60.07,Flavobacterium_A,R4,5.25
61.07,Flavobacterium_A,R4,5.23
62.07,Flavobacterium_A,R4,5.21
63.07,Flavobacterium_A,R4,5.2
64.07,Flavobacterium_A,R4,5.21
65.07,Flavobacterium_A,R4,5.21
66.07,Flavobacterium_A,R4,5.19
67.07,Flavobacterium_A,R4,5.18
68.07,Flavobacterium_A,R4,5.17
69.07,Flavobacterium_A,R4,5.17
70.07,Flavobacterium_A,R4,5.16
71.07,Flavobacterium_A,R4,5.14
72.07,Flavobacterium_A,R4,5.14
73.07,Flavobacterium_A,R4,5.12
74.07,Flavobacterium_A,R4,5.11
75.07,Flavobacterium_A,R4,5.11
76.07,Flavobacterium_A,R4,5.09
77.07,Flavobacterium_A,R4,5.08
78.07,Flavobacterium_A,R4,5.08
79.07,Flavobacterium_A,R4,5.06
80.07,Flavobacterium_A,R4,5.06
81.07,Flavobacterium_A,R4,5.05
82.07,Flavobacterium_A,R4,5.03
83.07,Flavobacterium_A,R4,5.01
84.07,Flavobacterium_A,R4,4.99
85.07,Flavobacterium_A,R4,4.99
86.07,Flavobacterium_A,R4,4.99
87.07,Flavobacterium_A,R4,4.97
88.07,Flavobacterium_A,R4,4.96
89.07,Flavobacterium_A,R4,4.94
90.07,Flavobacterium_A,R4,4.93
91.07,Flavobacterium_A,R4,4.91
92.07,Flavobacterium_A,R4,4.89
93.07,Flavobacterium_A,R4,4.87
94.07,Flavobacterium_A,R4,4.86
95.07,Flavobacterium_A,R4,4.85
96.07,Flavobacterium_A,R4,4.83
97.07,Flavobacterium_A,R4,4.82
98.07,Flavobacterium_A,R4,4.8
99.07,Flavobacterium_A,R4,4.77
100.07,Flavobacterium_A,R4,4.76
101.07,Flavobacterium_A,R4,4.74
102.07,Flavobacterium_A,R4,4.72
103.07,Flavobacterium_A,R4,4.7
104.07,Flavobacterium_A,R4,4.69
105.07,Flavobacterium_A,R4,4.66
106.07,Flavobacterium_A,R4,4.65
107.07,Flavobacterium_A,R4,4.63
108.07,Flavobacterium_A,R4,4.61
109.07,Flavobacterium_A,R4,4.58
110.07,Flavobacterium_A,R4,4.55
111.07,Flavobacterium_A,R4,4.53
112.07,Flavobacterium_A,R4,4.51
113.07,Flavobacterium_A,R4,4.48
114.07,Flavobacterium_A,R4,4.47
115.07,Flavobacterium_A,R4,4.43
116.07,Flavobacterium_A,R4,4.4
117.07,Flavobacterium_A,R4,4.38
118.07,Flavobacterium_A,R4,4.36
119.07,Flavobacterium_A,R4,4.32
120.07,Flavobacterium_A,R4,4.29
121.07,Flavobacterium_A,R4,4.27
122.07,Flavobacterium_A,R4,4.24
123.07,Flavobacterium_A,R4,4.21
124.08,Flavobacterium_A,R4,4.18
125.08,Flavobacterium_A,R4,4.15
126.08,Flavobacterium_A,R4,4.11
127.08,Flavobacterium_A,R4,4.07
128.08,Flavobacterium_A,R4,4.02
129.08,Flavobacterium_A,R4,4
130.08,Flavobacterium_A,R4,3.97
131.08,Flavobacterium_A,R4,3.93
132.08,Flavobacterium_A,R4,3.88
133.08,Flavobacterium_A,R4,3.85
134.08,Flavobacterium_A,R4,3.82
135.08,Flavobacterium_A,R4,3.76
136.08,Flavobacterium_A,R4,3.73
137.08,Flavobacterium_A,R4,3.69
138.08,Flavobacterium_A,R4,3.63
139.08,Flavobacterium_A,R4,3.6
140.08,Flavobacterium_A,R4,3.54
141.08,Flavobacterium_A,R4,3.5
142.08,Flavobacterium_A,R4,3.45
143.08,Flavobacterium_A,R4,3.41
144.08,Flavobacterium_A,R4,3.35
145.08,Flavobacterium_A,R4,3.3
146.08,Flavobacterium_A,R4,3.25
147.08,Flavobacterium_A,R4,3.2
148.08,Flavobacterium_A,R4,3.14
149.08,Flavobacterium_A,R4,3.07
150.08,Flavobacterium_A,R4,3.02
151.08,Flavobacterium_A,R4,2.96
152.08,Flavobacterium_A,R4,2.9
153.08,Flavobacterium_A,R4,2.84
154.08,Flavobacterium_A,R4,2.76
155.08,Flavobacterium_A,R4,2.73
156.08,Flavobacterium_A,R4,2.64
157.08,Flavobacterium_A,R4,2.56
158.08,Flavobacterium_A,R4,2.51
159.08,Flavobacterium_A,R4,2.42
160.08,Flavobacterium_A,R4,2.35
161.08,Flavobacterium_A,R4,2.27
162.08,Flavobacterium_A,R4,2.19
163.08,Flavobacterium_A,R4,2.1
164.08,Flavobacterium_A,R4,2.02
