curve_code,Taxon,Replicate,Time,Oxygen,O2_fit
C037,Chromobacterium,R2,156.08,2.85,2.8496730797647065
C037,Chromobacterium,R2,157.08,2.74,2.7514761149691487
C037,Chromobacterium,R2,158.08,2.66,2.650983215125859
C037,Chromobacterium,R2,159.08,2.54,2.54822857836734
C037,Chromobacterium,R2,160.08,2.45,2.443069942736684
C037,Chromobacterium,R2,161.08,2.33,2.3353396325756575
C037,Chromobacterium,R2,162.08,2.22,2.2249447775101148
C037,Chromobacterium,R2,163.08,2.11,2.1116446198038474
C037,Chromobacterium,R2,164.08,2,1.9945320469883296
C037,Chromobacterium,R2,165.08,1.88,1.8727338324258656
C037,Chromobacterium,R2,166.08,1.75,1.7461786475344512
C037,Chromobacterium,R2,167.08,1.61,1.6149956382459936
C037,Chromobacterium,R2,168.08,1.48,1.479343800801514
C037,Chromobacterium,R2,169.08,1.36,1.3395015326784376
C037,Chromobacterium,R2,170.08,1.2,1.196067533070827
C038,Chromobacterium,R3,57.07,5.71,5.6986030979902225
C038,Chromobacterium,R3,58.07,5.7,5.697410354822869
C038,Chromobacterium,R3,59.07,5.69,5.69459724859366
C038,Chromobacterium,R3,60.07,5.69,5.690559306621545
C038,Chromobacterium,R3,61.07,5.68,5.68537579526231
C038,Chromobacterium,R3,62.07,5.69,5.679046915630941
C038,Chromobacterium,R3,63.07,5.67,5.671655184503743
C038,Chromobacterium,R3,64.07,5.66,5.6636123813022685
C038,Chromobacterium,R3,65.07,5.65,5.655311560369994
C038,Chromobacterium,R3,66.07,5.65,5.646741613092848
C038,Chromobacterium,R3,67.07,5.64,5.637807001440543
C038,Chromobacterium,R3,68.07,5.63,5.628478632675482
C038,Chromobacterium,R3,69.07,5.62,5.618808310362625
C038,Chromobacterium,R3,70.07,5.6,5.609104977984518
C038,Chromobacterium,R3,71.07,5.6,5.5996126571778
C038,Chromobacterium,R3,72.07,5.6,5.590058542277943
C038,Chromobacterium,R3,73.07,5.58,5.580181668299178
C038,Chromobacterium,R3,74.07,5.56,5.57028526027195
C038,Chromobacterium,R3,75.07,5.56,5.560689680601397
C038,Chromobacterium,R3,76.07,5.56,5.551219651175177
C038,Chromobacterium,R3,77.07,5.53,5.541575983751583
C038,Chromobacterium,R3,78.07,5.54,5.531465055160886
C038,Chromobacterium,R3,79.07,5.52,5.520615502521245
C038,Chromobacterium,R3,80.07,5.51,5.508817821374721
C038,Chromobacterium,R3,81.07,5.5,5.496087680671066
C038,Chromobacterium,R3,82.07,5.48,5.4825415932074
C038,Chromobacterium,R3,83.07,5.47,5.468474273762588
C038,Chromobacterium,R3,84.07,5.45,5.45419381278551
C038,Chromobacterium,R3,85.07,5.44,5.439883601423337
C038,Chromobacterium,R3,86.07,5.42,5.4256251907679305
C038,Chromobacterium,R3,87.07,5.42,5.411217470991626
C038,Chromobacterium,R3,88.07,5.39,5.396416153993454
C038,Chromobacterium,R3,89.07,5.39,5.381086899498784
C038,Chromobacterium,R3,90.07,5.37,5.3652349769608785
C038,Chromobacterium,R3,91.07,5.34,5.349314146918246
C038,Chromobacterium,R3,92.07,5.33,5.333890292680699
C038,Chromobacterium,R3,93.07,5.31,5.3192878506371715
C038,Chromobacterium,R3,94.07,5.31,5.304865469493064
C038,Chromobacterium,R3,95.07,5.3,5.289830251869823
C038,Chromobacterium,R3,96.07,5.27,5.273748903736607
C038,Chromobacterium,R3,97.07,5.26,5.256385324145687
C038,Chromobacterium,R3,98.07,5.24,5.237932581134048
C038,Chromobacterium,R3,99.07,5.21,5.218628152026807
C038,Chromobacterium,R3,100.07,5.2,5.198457982316868
C038,Chromobacterium,R3,101.07,5.19,5.177404006433948
C038,Chromobacterium,R3,102.07,5.15,5.155683646387189
C038,Chromobacterium,R3,103.07,5.13,5.13361584779432
C038,Chromobacterium,R3,104.07,5.11,5.111690163128001
C038,Chromobacterium,R3,105.07,5.08,5.090229331119706
C038,Chromobacterium,R3,106.07,5.07,5.068718228681237
C038,Chromobacterium,R3,107.07,5.06,5.046432267269483
C038,Chromobacterium,R3,108.07,5.02,5.022792699840469
C038,Chromobacterium,R3,109.07,5,4.997804145346751
C038,Chromobacterium,R3,110.07,4.97,4.971643122417884
C038,Chromobacterium,R3,111.07,4.95,4.944590382394863
C038,Chromobacterium,R3,112.07,4.91,4.916937580757769
C038,Chromobacterium,R3,113.07,4.88,4.888915756831572
C038,Chromobacterium,R3,114.07,4.87,4.8606379230981664
C038,Chromobacterium,R3,115.07,4.83,4.831805600822219
C038,Chromobacterium,R3,116.07,4.8,4.80205014860088
C038,Chromobacterium,R3,117.07,4.77,4.771133765578465
C038,Chromobacterium,R3,118.07,4.75,4.738889437157241
C038,Chromobacterium,R3,119.07,4.7,4.705302453224151
C038,Chromobacterium,R3,120.07,4.67,4.670443672583434
C038,Chromobacterium,R3,121.07,4.64,4.634573925223846
C038,Chromobacterium,R3,122.07,4.59,4.598001533930276
C038,Chromobacterium,R3,123.07,4.56,4.560967764239403
C038,Chromobacterium,R3,124.08,4.53,4.523067647334227
C038,Chromobacterium,R3,125.08,4.48,4.484993659336284
C038,Chromobacterium,R3,126.08,4.44,4.446463055074969
C038,Chromobacterium,R3,127.08,4.41,4.407478479865052
C038,Chromobacterium,R3,128.08,4.37,4.367546414274476
C038,Chromobacterium,R3,129.08,4.33,4.32615051913075
C038,Chromobacterium,R3,130.08,4.28,4.283179341046431
C038,Chromobacterium,R3,131.08,4.24,4.238620238993066
C038,Chromobacterium,R3,132.08,4.2,4.192450935593129
C038,Chromobacterium,R3,133.08,4.14,4.144740214329687
C038,Chromobacterium,R3,134.08,4.09,4.095930738477213
C038,Chromobacterium,R3,135.08,4.04,4.046361684633477
C038,Chromobacterium,R3,136.08,4,3.995584402897984
C038,Chromobacterium,R3,137.08,3.95,3.9429532867456807
C038,Chromobacterium,R3,138.08,3.89,3.8879928912403603
C038,Chromobacterium,R3,139.08,3.84,3.830908417801233
C038,Chromobacterium,R3,140.08,3.76,3.7721265788652345
C038,Chromobacterium,R3,141.08,3.71,3.712279484584842
C038,Chromobacterium,R3,142.08,3.65,3.651870934471796
C038,Chromobacterium,R3,143.08,3.59,3.590686087759363
C038,Chromobacterium,R3,144.08,3.53,3.5283730883640976
C038,Chromobacterium,R3,145.08,3.47,3.4647506592141464
C038,Chromobacterium,R3,146.08,3.39,3.3996406229940805
C038,Chromobacterium,R3,147.08,3.33,3.33270662240253
C038,Chromobacterium,R3,148.08,3.28,3.2636321372188934
C038,Chromobacterium,R3,149.08,3.19,3.19233817553157
C038,Chromobacterium,R3,150.08,3.12,3.118833567004525
C038,Chromobacterium,R3,151.08,3.03,3.0432408992949664
C038,Chromobacterium,R3,152.08,2.97,2.965711199558422
C038,Chromobacterium,R3,153.08,2.9,2.8863836501669233
C038,Chromobacterium,R3,154.08,2.79,2.8053500543585215
C038,Chromobacterium,R3,155.08,2.72,2.7226060880959193
C038,Chromobacterium,R3,156.08,2.64,2.63781029737438
C038,Chromobacterium,R3,157.08,2.56,2.550558493562291
C038,Chromobacterium,R3,158.08,2.45,2.4605326794879523
C038,Chromobacterium,R3,159.08,2.38,2.3675237383203878
C038,Chromobacterium,R3,160.08,2.27,2.2716718831315554
C038,Chromobacterium,R3,161.08,2.16,2.1731335132788465
C038,Chromobacterium,R3,162.08,2.08,2.071780443358396
C038,Chromobacterium,R3,163.08,1.97,1.9674653694814643
C038,Chromobacterium,R3,164.08,1.86,1.8602490985810973
C038,Chromobacterium,R3,165.08,1.75,1.7501794046894907
C038,Chromobacterium,R3,166.08,1.62,1.6370438194137067
C038,Chromobacterium,R3,167.08,1.54,1.5205648137545105
C038,Chromobacterium,R3,168.08,1.4,1.4005021734066816
C038,Chromobacterium,R3,169.08,1.26,1.2767649428409926
C038,Chromobacterium,R3,170.08,1.16,1.1491893091198593
C038,Chromobacterium,R3,171.08,1.03,1.017170770896195
C038,Chromobacterium,R3,172.08,0.89,0.88033672103290594
C038,Chromobacterium,R3,173.08,0.76,0.7396828176423131
C039,Chromobacterium,R4,62.07,5.92,5.922611359256466
C039,Chromobacterium,R4,63.07,5.93,5.921954809053758
C039,Chromobacterium,R4,64.07,5.93,5.918373758924024
C039,Chromobacterium,R4,65.07,5.92,5.911222742517658
C039,Chromobacterium,R4,66.07,5.9,5.901381190902481
C039,Chromobacterium,R4,67.07,5.88,5.890070573252997
C039,Chromobacterium,R4,68.07,5.87,5.878355613752975
C039,Chromobacterium,R4,69.07,5.86,5.866947216022993
C039,Chromobacterium,R4,70.07,5.87,5.855297746421595
C039,Chromobacterium,R4,71.07,5.85,5.842808629739013
C039,Chromobacterium,R4,72.07,5.82,5.829936061754275
C039,Chromobacterium,R4,73.07,5.81,5.8172631838988345
C039,Chromobacterium,R4,74.07,5.81,5.804826149225078
C039,Chromobacterium,R4,75.07,5.79,5.792485339948338
C039,Chromobacterium,R4,76.07,5.78,5.779945043314845
C039,Chromobacterium,R4,77.07,5.77,5.766870522828547
C039,Chromobacterium,R4,78.07,5.76,5.753040194237093
C039,Chromobacterium,R4,79.07,5.73,5.738685082262934
C039,Chromobacterium,R4,80.07,5.72,5.724031850304262
C039,Chromobacterium,R4,81.07,5.72,5.708837107487459
C039,Chromobacterium,R4,82.07,5.7,5.69292728283375
C039,Chromobacterium,R4,83.07,5.66,5.676878139215571
C039,Chromobacterium,R4,84.07,5.66,5.661261898717762
C039,Chromobacterium,R4,85.07,5.65,5.645887286423611
C039,Chromobacterium,R4,86.07,5.63,5.630391429256288
C039,Chromobacterium,R4,87.07,5.61,5.6144885585000885
C039,Chromobacterium,R4,88.07,5.61,5.59791437639726
C039,Chromobacterium,R4,89.07,5.57,5.580413364660719
C039,Chromobacterium,R4,90.07,5.57,5.561833356331267
C039,Chromobacterium,R4,91.07,5.55,5.542426810290582
C039,Chromobacterium,R4,92.07,5.51,5.52254734188056
C039,Chromobacterium,R4,93.07,5.5,5.502482297458969
C039,Chromobacterium,R4,94.07,5.49,5.482253947447074
C039,Chromobacterium,R4,95.07,5.46,5.461840562530402
C039,Chromobacterium,R4,96.07,5.43,5.4413094903880586
C039,Chromobacterium,R4,97.07,5.43,5.420653732887213
C039,Chromobacterium,R4,98.07,5.4,5.399479831653744
C039,Chromobacterium,R4,99.07,5.38,5.377424341083244
C039,Chromobacterium,R4,100.07,5.35,5.354630326891446
C039,Chromobacterium,R4,101.07,5.33,5.3312669293299155
C039,Chromobacterium,R4,102.07,5.31,5.307101075473404
C039,Chromobacterium,R4,103.07,5.29,5.281932687621939
C039,Chromobacterium,R4,104.07,5.25,5.256095882153501
C039,Chromobacterium,R4,105.07,5.22,5.229934707419214
C039,Chromobacterium,R4,106.07,5.21,5.203298745584857
C039,Chromobacterium,R4,107.07,5.18,5.1759139622698696
C039,Chromobacterium,R4,108.07,5.15,5.14762066927617
C039,Chromobacterium,R4,109.07,5.12,5.118716563135592
C039,Chromobacterium,R4,110.07,5.08,5.0895786838681705
C039,Chromobacterium,R4,111.07,5.06,5.060444060716832
C039,Chromobacterium,R4,112.07,5.03,5.031384633684043
C039,Chromobacterium,R4,113.07,5,5.0019519965875725
C039,Chromobacterium,R4,114.07,4.98,4.97162009219485
C039,Chromobacterium,R4,115.07,4.94,4.940072605256703
C039,Chromobacterium,R4,116.07,4.91,4.907134890842658
C039,Chromobacterium,R4,117.07,4.87,4.872989243313649
C039,Chromobacterium,R4,118.07,4.84,4.837916716253584
C039,Chromobacterium,R4,119.07,4.8,4.802236460846884
C039,Chromobacterium,R4,120.07,4.76,4.7661685999863765
C039,Chromobacterium,R4,121.07,4.73,4.729499045798011
C039,Chromobacterium,R4,122.07,4.69,4.691905157716029
C039,Chromobacterium,R4,123.07,4.66,4.653057872373924
C039,Chromobacterium,R4,124.08,4.62,4.612188537620141
C039,Chromobacterium,R4,125.08,4.57,4.569941547547621
C039,Chromobacterium,R4,126.08,4.52,4.526556200351496
C039,Chromobacterium,R4,127.08,4.48,4.4827499845341965
C039,Chromobacterium,R4,128.08,4.44,4.438772007208253
C039,Chromobacterium,R4,129.08,4.38,4.394623579594175
C039,Chromobacterium,R4,130.08,4.37,4.349783210734254
C039,Chromobacterium,R4,131.08,4.3,4.303747702711053
C039,Chromobacterium,R4,132.08,4.25,4.2566098319464585
C039,Chromobacterium,R4,133.08,4.21,4.208493890911384
C039,Chromobacterium,R4,134.08,4.16,4.159054261933536
C039,Chromobacterium,R4,135.08,4.11,4.107924303713219
C039,Chromobacterium,R4,136.08,4.06,4.055123190584319
C039,Chromobacterium,R4,137.08,4,4.000766550789123
C039,Chromobacterium,R4,138.08,3.94,3.9449795794684652
C039,Chromobacterium,R4,139.08,3.88,3.887925739357402
C039,Chromobacterium,R4,140.08,3.84,3.8296714564693772
C039,Chromobacterium,R4,141.08,3.77,3.7698567423371987
C039,Chromobacterium,R4,142.08,3.71,3.70816765759962
C039,Chromobacterium,R4,143.08,3.65,3.6449008737997852
C039,Chromobacterium,R4,144.08,3.57,3.5804765727822705
C039,Chromobacterium,R4,145.08,3.51,3.5151983666929105
C039,Chromobacterium,R4,146.08,3.45,3.4491795340771665
C039,Chromobacterium,R4,147.08,3.39,3.38188858877768
C039,Chromobacterium,R4,148.08,3.31,3.312759813062083
C039,Chromobacterium,R4,149.08,3.24,3.2417353276007415
C039,Chromobacterium,R4,150.08,3.17,3.1688285752762027
C039,Chromobacterium,R4,151.08,3.09,3.093830449416965
C039,Chromobacterium,R4,152.08,3.03,3.016476205963019
C039,Chromobacterium,R4,153.08,2.93,2.9366118268695245
C039,Chromobacterium,R4,154.08,2.86,2.854526198152299
C039,Chromobacterium,R4,155.08,2.77,2.7706601701314293
C039,Chromobacterium,R4,156.08,2.68,2.6856195462833776
C039,Chromobacterium,R4,157.08,2.59,2.59988539644234
C039,Chromobacterium,R4,158.08,2.52,2.5132749027170322
C039,Chromobacterium,R4,159.08,2.42,2.4254128533834076
C039,Chromobacterium,R4,160.08,2.34,2.3358183491117934
C039,Chromobacterium,R4,161.08,2.24,2.243961882734412
C039,Chromobacterium,R4,162.08,2.16,2.149225203336653
C039,Chromobacterium,R4,163.08,2.06,2.051192505339972
C039,Chromobacterium,R4,164.08,1.94,1.9503465082569489
C039,Chromobacterium,R4,165.08,1.84,1.8472731463620427
C039,Chromobacterium,R4,166.08,1.75,1.7420726878861654
C039,Chromobacterium,R4,167.08,1.63,1.6347239845493267
C039,Chromobacterium,R4,168.08,1.52,1.5251329732244323
C039,Chromobacterium,R4,169.08,1.41,1.4129139313959194
C039,Chromobacterium,R4,170.08,1.3,1.2975404293220065
C039,Chromobacterium,R4,171.08,1.19,1.1782148677444435
C039,Chromobacterium,R4,172.08,1.05,1.0542394200346217
C039,Chromobacterium,R4,173.08,0.94,0.9255865195989171
C039,Chromobacterium,R4,174.08,0.8,0.7926226559542939
C040,Chromobacterium,R5,55.07,5.64,5.632468892404413
C040,Chromobacterium,R5,56.07,5.64,5.6302153484442625
C040,Chromobacterium,R5,57.07,5.62,5.625195823290716
C040,Chromobacterium,R5,58.07,5.62,5.618023264717451
C040,Chromobacterium,R5,59.07,5.61,5.609388523063567
C040,Chromobacterium,R5,60.07,5.59,5.5999419350821515
C040,Chromobacterium,R5,61.07,5.6,5.59009388061683
C040,Chromobacterium,R5,62.07,5.57,5.580194750283851
C040,Chromobacterium,R5,63.07,5.57,5.57052156266383
C040,Chromobacterium,R5,64.07,5.57,5.561057848194816
C040,Chromobacterium,R5,65.07,5.54,5.551738206175926
C040,Chromobacterium,R5,66.07,5.55,5.542594999493121
C040,Chromobacterium,R5,67.07,5.53,5.5336443446262855
C040,Chromobacterium,R5,68.07,5.52,5.524739608844164
C040,Chromobacterium,R5,69.07,5.52,5.515678711804351
C040,Chromobacterium,R5,70.07,5.52,5.506200531930967
C040,Chromobacterium,R5,71.07,5.48,5.496139613550895
C040,Chromobacterium,R5,72.07,5.49,5.485772205835546
C040,Chromobacterium,R5,73.07,5.47,5.475360346357149
C040,Chromobacterium,R5,74.07,5.48,5.464667521446725
C040,Chromobacterium,R5,75.07,5.45,5.45349021328048
C040,Chromobacterium,R5,76.07,5.44,5.442255438656605
C040,Chromobacterium,R5,77.07,5.42,5.431547848028784
C040,Chromobacterium,R5,78.07,5.42,5.421728320173755
C040,Chromobacterium,R5,79.07,5.42,5.412262647160465
C040,Chromobacterium,R5,80.07,5.39,5.402397407540844
C040,Chromobacterium,R5,81.07,5.41,5.391397412506555
C040,Chromobacterium,R5,82.07,5.38,5.378708149089967
C040,Chromobacterium,R5,83.07,5.36,5.364479575046528
C040,Chromobacterium,R5,84.07,5.35,5.349032395686154
C040,Chromobacterium,R5,85.07,5.34,5.332665835813535
C040,Chromobacterium,R5,86.07,5.31,5.315707348978502
C040,Chromobacterium,R5,87.07,5.29,5.298618784216683
C040,Chromobacterium,R5,88.07,5.29,5.281825292709827
C040,Chromobacterium,R5,89.07,5.26,5.26547083873839
C040,Chromobacterium,R5,90.07,5.25,5.249527231880381
C040,Chromobacterium,R5,91.07,5.22,5.233558849805305
C040,Chromobacterium,R5,92.07,5.23,5.217028212205542
C040,Chromobacterium,R5,93.07,5.21,5.199492055601834
C040,Chromobacterium,R5,94.07,5.18,5.1808839838283625
C040,Chromobacterium,R5,95.07,5.16,5.1613630050973285
C040,Chromobacterium,R5,96.07,5.13,5.141612877819573
C040,Chromobacterium,R5,97.07,5.12,5.122204496281656
C040,Chromobacterium,R5,98.07,5.11,5.102732548074387
C040,Chromobacterium,R5,99.07,5.08,5.082631416980859
C040,Chromobacterium,R5,100.07,5.07,5.061670478249034
C040,Chromobacterium,R5,101.07,5.04,5.039793339447725
C040,Chromobacterium,R5,102.07,5.01,5.017305545964284
C040,Chromobacterium,R5,103.07,5,4.994569086579241
C040,Chromobacterium,R5,104.07,4.97,4.971809785827296
C040,Chromobacterium,R5,105.07,4.94,4.949146188342193
C040,Chromobacterium,R5,106.07,4.93,4.926403883399696
C040,Chromobacterium,R5,107.07,4.91,4.903335221436072
C040,Chromobacterium,R5,108.07,4.87,4.879695606381648
C040,Chromobacterium,R5,109.07,4.86,4.855252656142981
C040,Chromobacterium,R5,110.07,4.83,4.829780507044485
C040,Chromobacterium,R5,111.07,4.81,4.803067155105743
C040,Chromobacterium,R5,112.07,4.77,4.774980181388022
C040,Chromobacterium,R5,113.07,4.74,4.74569164742417
C040,Chromobacterium,R5,114.07,4.72,4.715334383692934
C040,Chromobacterium,R5,115.07,4.69,4.6835798159851025
C040,Chromobacterium,R5,116.07,4.66,4.65022853196947
C040,Chromobacterium,R5,117.07,4.6,4.616059171514829
C040,Chromobacterium,R5,118.07,4.58,4.581920209775032
C040,Chromobacterium,R5,119.07,4.55,4.547961410844202
C040,Chromobacterium,R5,120.07,4.51,4.514105476065855
C040,Chromobacterium,R5,121.07,4.48,4.480065566840808
C040,Chromobacterium,R5,122.07,4.45,4.445502459584207
C040,Chromobacterium,R5,123.07,4.41,4.410111990001824
C040,Chromobacterium,R5,124.08,4.37,4.373360971335443
C040,Chromobacterium,R5,125.08,4.34,4.335858008373705
C040,Chromobacterium,R5,126.08,4.3,4.297169565987757
C040,Chromobacterium,R5,127.08,4.25,4.257229231810681
C040,Chromobacterium,R5,128.08,4.22,4.2159610777967345
C040,Chromobacterium,R5,129.08,4.18,4.173346049241671
C040,Chromobacterium,R5,130.08,4.12,4.129602100486025
C040,Chromobacterium,R5,131.08,4.08,4.084889890952509
C040,Chromobacterium,R5,132.08,4.05,4.038903891347744
C040,Chromobacterium,R5,133.08,3.99,3.9913313618348876
C040,Chromobacterium,R5,134.08,3.94,3.942296909119295
C040,Chromobacterium,R5,135.08,3.89,3.8919590351476834
C040,Chromobacterium,R5,136.08,3.84,3.8401744762899765
C040,Chromobacterium,R5,137.08,3.79,3.786724527521914
C040,Chromobacterium,R5,138.08,3.74,3.7315078561986748
C040,Chromobacterium,R5,139.08,3.67,3.6748926191932507
C040,Chromobacterium,R5,140.08,3.61,3.6173106512698325
C040,Chromobacterium,R5,141.08,3.56,3.5589790092396325
C040,Chromobacterium,R5,142.08,3.5,3.4999841651567554
C040,Chromobacterium,R5,143.08,3.44,3.440105029999844
C040,Chromobacterium,R5,144.08,3.38,3.3790856426097227
C040,Chromobacterium,R5,145.08,3.31,3.31683811435135
C040,Chromobacterium,R5,146.08,3.25,3.253151034547229
C040,Chromobacterium,R5,147.08,3.2,3.187150831825874
C040,Chromobacterium,R5,148.08,3.13,3.1181160544637816
C040,Chromobacterium,R5,149.08,3.04,3.046595890023343
C040,Chromobacterium,R5,150.08,2.97,2.973353258662037
C040,Chromobacterium,R5,151.08,2.89,2.898735371631779
C040,Chromobacterium,R5,152.08,2.82,2.822985512958096
C040,Chromobacterium,R5,153.08,2.75,2.7461707772153092
C040,Chromobacterium,R5,154.08,2.67,2.66765350117291
C040,Chromobacterium,R5,155.08,2.59,2.5867648073971643
C040,Chromobacterium,R5,156.08,2.5,2.5034157194462323
C040,Chromobacterium,R5,157.08,2.42,2.417638311440202
C040,Chromobacterium,R5,158.08,2.33,2.329368958754933
C040,Chromobacterium,R5,159.08,2.24,2.2385637499057998
C040,Chromobacterium,R5,160.08,2.14,2.145353324710416
C040,Chromobacterium,R5,161.08,2.05,2.0498402209392905
C040,Chromobacterium,R5,162.08,1.96,1.9518400168722527
C040,Chromobacterium,R5,163.08,1.85,1.8512177346915852
C040,Chromobacterium,R5,164.08,1.74,1.748323131680096
C040,Chromobacterium,R5,165.08,1.64,1.6434575840864862
C040,Chromobacterium,R5,166.08,1.54,1.5362442089225588
C040,Chromobacterium,R5,167.08,1.42,1.4261365583908778
C040,Chromobacterium,R5,168.08,1.32,1.3125786321515944
C040,Chromobacterium,R5,169.08,1.2,1.1949762196951512
C040,Chromobacterium,R5,170.08,1.08,1.0729122955310517
C040,Chromobacterium,R5,171.08,0.94,0.9467167844146857
C040,Chromobacterium,R5,172.08,0.83,0.816958583537232
C041,Chryseobacterium,R1,53.07,6.15,6.139920640995751
C041,Chryseobacterium,R1,54.07,6.14,6.13873314796307
C041,Chryseobacterium,R1,55.07,6.14,6.135578502331435
C041,Chryseobacterium,R1,56.07,6.13,6.130971282989716
C041,Chryseobacterium,R1,57.07,6.12,6.125630954932152
C041,Chryseobacterium,R1,58.07,6.12,6.120219555243409
C041,Chryseobacterium,R1,59.07,6.11,6.114964523264507
C041,Chryseobacterium,R1,60.07,6.11,6.10994711571241
C041,Chryseobacterium,R1,61.07,6.11,6.105098456551496
C041,Chryseobacterium,R1,62.07,6.1,6.1003121365579895
C041,Chryseobacterium,R1,63.07,6.09,6.095495486702041
C041,Chryseobacterium,R1,64.07,6.09,6.090610798729509
C041,Chryseobacterium,R1,65.07,6.09,6.085576800719437
C041,Chryseobacterium,R1,66.07,6.08,6.080083005307925
C041,Chryseobacterium,R1,67.07,6.08,6.0738952171186185
C041,Chryseobacterium,R1,68.07,6.07,6.0673136241683014
C041,Chryseobacterium,R1,69.07,6.05,6.060757317025582
C041,Chryseobacterium,R1,70.07,6.05,6.054586613073244
C041,Chryseobacterium,R1,71.07,6.05,6.0489704116878
C041,Chryseobacterium,R1,72.07,6.05,6.043370713406518
C041,Chryseobacterium,R1,73.07,6.04,6.037240646333787
C041,Chryseobacterium,R1,74.07,6.03,6.030704747681692
C041,Chryseobacterium,R1,75.07,6.02,6.024027218048719
C041,Chryseobacterium,R1,76.07,6.02,6.017359502471261
C041,Chryseobacterium,R1,77.07,6.01,6.010824857095185
C041,Chryseobacterium,R1,78.07,6,6.004507744431955
C041,Chryseobacterium,R1,79.07,6,5.998337452455412
C041,Chryseobacterium,R1,80.07,5.99,5.992169436810291
C041,Chryseobacterium,R1,81.07,5.99,5.98571899836252
C041,Chryseobacterium,R1,82.07,5.98,5.9787166870514605
C041,Chryseobacterium,R1,83.07,5.97,5.971094203889044
C041,Chryseobacterium,R1,84.07,5.97,5.962905769032789
C041,Chryseobacterium,R1,85.07,5.95,5.95449452815001
C041,Chryseobacterium,R1,86.07,5.94,5.946221026533983
C041,Chryseobacterium,R1,87.07,5.94,5.938226482472013
C041,Chryseobacterium,R1,88.07,5.93,5.930517897659569
C041,Chryseobacterium,R1,89.07,5.92,5.922784734430734
C041,Chryseobacterium,R1,90.07,5.92,5.914709685874193
C041,Chryseobacterium,R1,91.07,5.91,5.906265907458436
C041,Chryseobacterium,R1,92.07,5.9,5.897499170246901
C041,Chryseobacterium,R1,93.07,5.88,5.888511677275838
C041,Chryseobacterium,R1,94.07,5.88,5.8796313594727385
C041,Chryseobacterium,R1,95.07,5.87,5.8711164843308215
C041,Chryseobacterium,R1,96.07,5.86,5.8627209377149505
C041,Chryseobacterium,R1,97.07,5.86,5.854110570261329
C041,Chryseobacterium,R1,98.07,5.85,5.845103473319851
C041,Chryseobacterium,R1,99.07,5.83,5.835627495873913
C041,Chryseobacterium,R1,100.07,5.82,5.825897276727255
C041,Chryseobacterium,R1,101.07,5.82,5.81606073314792
C041,Chryseobacterium,R1,102.07,5.81,5.8057121064408355
C041,Chryseobacterium,R1,103.07,5.8,5.794513398032246
C041,Chryseobacterium,R1,104.07,5.78,5.782951325796809
C041,Chryseobacterium,R1,105.07,5.77,5.771601796747292
C041,Chryseobacterium,R1,106.07,5.75,5.760572758000559
C041,Chryseobacterium,R1,107.07,5.75,5.749855166699478
C041,Chryseobacterium,R1,108.07,5.75,5.739386631385332
C041,Chryseobacterium,R1,109.07,5.73,5.728891366193008
C041,Chryseobacterium,R1,110.07,5.71,5.718119361408756
C041,Chryseobacterium,R1,111.07,5.71,5.707137106330604
C041,Chryseobacterium,R1,112.07,5.7,5.696069854898665
C041,Chryseobacterium,R1,113.07,5.68,5.6849614206095715
C041,Chryseobacterium,R1,114.07,5.67,5.673782130938737
C041,Chryseobacterium,R1,115.07,5.67,5.662289809720181
C041,Chryseobacterium,R1,116.07,5.65,5.650269288018513
C041,Chryseobacterium,R1,117.07,5.64,5.637825929462116
C041,Chryseobacterium,R1,118.07,5.62,5.625128632415115
C041,Chryseobacterium,R1,119.07,5.61,5.612279901620847
C041,Chryseobacterium,R1,120.07,5.6,5.599314824599328
C041,Chryseobacterium,R1,121.07,5.59,5.586065213598112
C041,Chryseobacterium,R1,122.07,5.57,5.572312062046635
C041,Chryseobacterium,R1,123.07,5.56,5.557898263274969
C041,Chryseobacterium,R1,124.08,5.55,5.542762107027162
C041,Chryseobacterium,R1,125.08,5.52,5.527392423844497
C041,Chryseobacterium,R1,126.08,5.51,5.511971532138487
C041,Chryseobacterium,R1,127.08,5.5,5.496810418304755
C041,Chryseobacterium,R1,128.08,5.48,5.482003898311038
C041,Chryseobacterium,R1,129.08,5.46,5.467535834229975
C041,Chryseobacterium,R1,130.08,5.46,5.453162442981704
C041,Chryseobacterium,R1,131.08,5.44,5.4386120386267125
C041,Chryseobacterium,R1,132.08,5.42,5.423728968939403
C041,Chryseobacterium,R1,133.08,5.41,5.408397612959039
C041,Chryseobacterium,R1,134.08,5.4,5.392546441070413
C041,Chryseobacterium,R1,135.08,5.37,5.3761507988364015
C041,Chryseobacterium,R1,136.08,5.36,5.35932944118669
C041,Chryseobacterium,R1,137.08,5.34,5.342236975392666
C041,Chryseobacterium,R1,138.08,5.33,5.325003044313073
C041,Chryseobacterium,R1,139.08,5.3,5.30765743315607
C041,Chryseobacterium,R1,140.08,5.29,5.290149504764637
C041,Chryseobacterium,R1,141.08,5.28,5.272206790171635
C041,Chryseobacterium,R1,142.08,5.25,5.253585966081353
C041,Chryseobacterium,R1,143.08,5.24,5.23438212369389
C041,Chryseobacterium,R1,144.08,5.21,5.214776148522567
C041,Chryseobacterium,R1,145.08,5.19,5.19495368883777
C041,Chryseobacterium,R1,146.08,5.18,5.175040990517923
C041,Chryseobacterium,R1,147.08,5.16,5.154921927116534
C041,Chryseobacterium,R1,148.08,5.13,5.134512601600173
