Time,Taxon,Replicate,Oxygen,series_id,curve_code,O2_fit,peak_time,end_time_chosen,end_reason
68.07,Flavobacterium_A,R3,6.06,Flavobacterium_A | Rep=R3,C048,6.063456920774857,53.07,179.1,hybrid_drop_fraction
69.07,Flavobacterium_A,R3,6.07,Flavobacterium_A | Rep=R3,C048,6.055986492520588,53.07,179.1,hybrid_drop_fraction
70.07,Flavobacterium_A,R3,6.05,Flavobacterium_A | Rep=R3,C048,6.047642967588285,53.07,179.1,hybrid_drop_fraction
71.07,Flavobacterium_A,R3,6.04,Flavobacterium_A | Rep=R3,C048,6.037817163314041,53.07,179.1,hybrid_drop_fraction
72.07,Flavobacterium_A,R3,6.03,Flavobacterium_A | Rep=R3,C048,6.026779091397922,53.07,179.1,hybrid_drop_fraction
73.07,Flavobacterium_A,R3,6.01,Flavobacterium_A | Rep=R3,C048,6.015005018893079,53.07,179.1,hybrid_drop_fraction
74.07,Flavobacterium_A,R3,6,Flavobacterium_A | Rep=R3,C048,6.002917039901027,53.07,179.1,hybrid_drop_fraction
75.07,Flavobacterium_A,R3,5.99,Flavobacterium_A | Rep=R3,C048,5.99084256904576,53.07,179.1,hybrid_drop_fraction
76.07,Flavobacterium_A,R3,5.98,Flavobacterium_A | Rep=R3,C048,5.978784475992831,53.07,179.1,hybrid_drop_fraction
77.07,Flavobacterium_A,R3,5.97,Flavobacterium_A | Rep=R3,C048,5.966664494168196,53.07,179.1,hybrid_drop_fraction
78.07,Flavobacterium_A,R3,5.95,Flavobacterium_A | Rep=R3,C048,5.954439528355011,53.07,179.1,hybrid_drop_fraction
79.07,Flavobacterium_A,R3,5.94,Flavobacterium_A | Rep=R3,C048,5.9422071687652895,53.07,179.1,hybrid_drop_fraction
80.07,Flavobacterium_A,R3,5.93,Flavobacterium_A | Rep=R3,C048,5.930002975189536,53.07,179.1,hybrid_drop_fraction
81.07,Flavobacterium_A,R3,5.92,Flavobacterium_A | Rep=R3,C048,5.917473700303401,53.07,179.1,hybrid_drop_fraction
82.07,Flavobacterium_A,R3,5.91,Flavobacterium_A | Rep=R3,C048,5.904288266434309,53.07,179.1,hybrid_drop_fraction
83.07,Flavobacterium_A,R3,5.89,Flavobacterium_A | Rep=R3,C048,5.890593081631639,53.07,179.1,hybrid_drop_fraction
84.07,Flavobacterium_A,R3,5.87,Flavobacterium_A | Rep=R3,C048,5.87661836240446,53.07,179.1,hybrid_drop_fraction
85.07,Flavobacterium_A,R3,5.86,Flavobacterium_A | Rep=R3,C048,5.862452073378613,53.07,179.1,hybrid_drop_fraction
86.07,Flavobacterium_A,R3,5.85,Flavobacterium_A | Rep=R3,C048,5.8480973366921045,53.07,179.1,hybrid_drop_fraction
87.07,Flavobacterium_A,R3,5.85,Flavobacterium_A | Rep=R3,C048,5.833360156414801,53.07,179.1,hybrid_drop_fraction
88.07,Flavobacterium_A,R3,5.8,Flavobacterium_A | Rep=R3,C048,5.8180930661724775,53.07,179.1,hybrid_drop_fraction
89.07,Flavobacterium_A,R3,5.8,Flavobacterium_A | Rep=R3,C048,5.802531835882667,53.07,179.1,hybrid_drop_fraction
90.07,Flavobacterium_A,R3,5.8,Flavobacterium_A | Rep=R3,C048,5.78691507729101,53.07,179.1,hybrid_drop_fraction
91.07,Flavobacterium_A,R3,5.76,Flavobacterium_A | Rep=R3,C048,5.771109533163793,53.07,179.1,hybrid_drop_fraction
92.07,Flavobacterium_A,R3,5.76,Flavobacterium_A | Rep=R3,C048,5.754888979022478,53.07,179.1,hybrid_drop_fraction
93.07,Flavobacterium_A,R3,5.74,Flavobacterium_A | Rep=R3,C048,5.738086093140984,53.07,179.1,hybrid_drop_fraction
94.07,Flavobacterium_A,R3,5.72,Flavobacterium_A | Rep=R3,C048,5.7207691648031025,53.07,179.1,hybrid_drop_fraction
95.07,Flavobacterium_A,R3,5.7,Flavobacterium_A | Rep=R3,C048,5.703036275940358,53.07,179.1,hybrid_drop_fraction
96.07,Flavobacterium_A,R3,5.69,Flavobacterium_A | Rep=R3,C048,5.684869068065334,53.07,179.1,hybrid_drop_fraction
97.07,Flavobacterium_A,R3,5.67,Flavobacterium_A | Rep=R3,C048,5.666302651201922,53.07,179.1,hybrid_drop_fraction
98.07,Flavobacterium_A,R3,5.64,Flavobacterium_A | Rep=R3,C048,5.647702449838172,53.07,179.1,hybrid_drop_fraction
99.07,Flavobacterium_A,R3,5.63,Flavobacterium_A | Rep=R3,C048,5.629435464051124,53.07,179.1,hybrid_drop_fraction
100.07,Flavobacterium_A,R3,5.6,Flavobacterium_A | Rep=R3,C048,5.6115446818096535,53.07,179.1,hybrid_drop_fraction
101.07,Flavobacterium_A,R3,5.6,Flavobacterium_A | Rep=R3,C048,5.593854729983541,53.07,179.1,hybrid_drop_fraction
102.07,Flavobacterium_A,R3,5.57,Flavobacterium_A | Rep=R3,C048,5.575640803154348,53.07,179.1,hybrid_drop_fraction
103.07,Flavobacterium_A,R3,5.57,Flavobacterium_A | Rep=R3,C048,5.55608501707493,53.07,179.1,hybrid_drop_fraction
104.07,Flavobacterium_A,R3,5.53,Flavobacterium_A | Rep=R3,C048,5.534546604471525,53.07,179.1,hybrid_drop_fraction
105.07,Flavobacterium_A,R3,5.53,Flavobacterium_A | Rep=R3,C048,5.510699621318454,53.07,179.1,hybrid_drop_fraction
106.07,Flavobacterium_A,R3,5.48,Flavobacterium_A | Rep=R3,C048,5.485300299608997,53.07,179.1,hybrid_drop_fraction
107.07,Flavobacterium_A,R3,5.45,Flavobacterium_A | Rep=R3,C048,5.459375415341173,53.07,179.1,hybrid_drop_fraction
108.07,Flavobacterium_A,R3,5.43,Flavobacterium_A | Rep=R3,C048,5.4338051575956134,53.07,179.1,hybrid_drop_fraction
109.07,Flavobacterium_A,R3,5.4,Flavobacterium_A | Rep=R3,C048,5.408883367783404,53.07,179.1,hybrid_drop_fraction
110.07,Flavobacterium_A,R3,5.39,Flavobacterium_A | Rep=R3,C048,5.384603366600449,53.07,179.1,hybrid_drop_fraction
111.07,Flavobacterium_A,R3,5.36,Flavobacterium_A | Rep=R3,C048,5.360342739551454,53.07,179.1,hybrid_drop_fraction
112.07,Flavobacterium_A,R3,5.34,Flavobacterium_A | Rep=R3,C048,5.3354304682422775,53.07,179.1,hybrid_drop_fraction
113.07,Flavobacterium_A,R3,5.31,Flavobacterium_A | Rep=R3,C048,5.309616853874564,53.07,179.1,hybrid_drop_fraction
114.07,Flavobacterium_A,R3,5.28,Flavobacterium_A | Rep=R3,C048,5.282767445020254,53.07,179.1,hybrid_drop_fraction
115.07,Flavobacterium_A,R3,5.26,Flavobacterium_A | Rep=R3,C048,5.254787460136746,53.07,179.1,hybrid_drop_fraction
116.07,Flavobacterium_A,R3,5.22,Flavobacterium_A | Rep=R3,C048,5.225624750619517,53.07,179.1,hybrid_drop_fraction
117.07,Flavobacterium_A,R3,5.21,Flavobacterium_A | Rep=R3,C048,5.195358029730956,53.07,179.1,hybrid_drop_fraction
118.07,Flavobacterium_A,R3,5.15,Flavobacterium_A | Rep=R3,C048,5.164120549421859,53.07,179.1,hybrid_drop_fraction
119.07,Flavobacterium_A,R3,5.13,Flavobacterium_A | Rep=R3,C048,5.132132854529738,53.07,179.1,hybrid_drop_fraction
120.07,Flavobacterium_A,R3,5.11,Flavobacterium_A | Rep=R3,C048,5.099597471366285,53.07,179.1,hybrid_drop_fraction
121.07,Flavobacterium_A,R3,5.06,Flavobacterium_A | Rep=R3,C048,5.066557559253164,53.07,179.1,hybrid_drop_fraction
122.07,Flavobacterium_A,R3,5.03,Flavobacterium_A | Rep=R3,C048,5.033016435764538,53.07,179.1,hybrid_drop_fraction
123.07,Flavobacterium_A,R3,5,Flavobacterium_A | Rep=R3,C048,4.998915553284562,53.07,179.1,hybrid_drop_fraction
124.08,Flavobacterium_A,R3,4.96,Flavobacterium_A | Rep=R3,C048,4.963593620113468,53.07,179.1,hybrid_drop_fraction
125.08,Flavobacterium_A,R3,4.94,Flavobacterium_A | Rep=R3,C048,4.927429169406428,53.07,179.1,hybrid_drop_fraction
126.08,Flavobacterium_A,R3,4.88,Flavobacterium_A | Rep=R3,C048,4.8899597309294816,53.07,179.1,hybrid_drop_fraction
127.08,Flavobacterium_A,R3,4.86,Flavobacterium_A | Rep=R3,C048,4.851146172717918,53.07,179.1,hybrid_drop_fraction
128.08,Flavobacterium_A,R3,4.8,Flavobacterium_A | Rep=R3,C048,4.811063507352685,53.07,179.1,hybrid_drop_fraction
129.08,Flavobacterium_A,R3,4.78,Flavobacterium_A | Rep=R3,C048,4.7697822815076405,53.07,179.1,hybrid_drop_fraction
130.08,Flavobacterium_A,R3,4.72,Flavobacterium_A | Rep=R3,C048,4.727241033682615,53.07,179.1,hybrid_drop_fraction
131.08,Flavobacterium_A,R3,4.69,Flavobacterium_A | Rep=R3,C048,4.683383429198921,53.07,179.1,hybrid_drop_fraction
132.08,Flavobacterium_A,R3,4.64,Flavobacterium_A | Rep=R3,C048,4.638305648837825,53.07,179.1,hybrid_drop_fraction
133.08,Flavobacterium_A,R3,4.59,Flavobacterium_A | Rep=R3,C048,4.592190449237213,53.07,179.1,hybrid_drop_fraction
134.08,Flavobacterium_A,R3,4.54,Flavobacterium_A | Rep=R3,C048,4.545414375001499,53.07,179.1,hybrid_drop_fraction
135.08,Flavobacterium_A,R3,4.5,Flavobacterium_A | Rep=R3,C048,4.498301565178984,53.07,179.1,hybrid_drop_fraction
136.08,Flavobacterium_A,R3,4.45,Flavobacterium_A | Rep=R3,C048,4.450772748626974,53.07,179.1,hybrid_drop_fraction
137.08,Flavobacterium_A,R3,4.4,Flavobacterium_A | Rep=R3,C048,4.402647801655031,53.07,179.1,hybrid_drop_fraction
138.08,Flavobacterium_A,R3,4.36,Flavobacterium_A | Rep=R3,C048,4.353772804755384,53.07,179.1,hybrid_drop_fraction
139.08,Flavobacterium_A,R3,4.3,Flavobacterium_A | Rep=R3,C048,4.304098655150958,53.07,179.1,hybrid_drop_fraction
140.08,Flavobacterium_A,R3,4.25,Flavobacterium_A | Rep=R3,C048,4.2535446187348684,53.07,179.1,hybrid_drop_fraction
141.08,Flavobacterium_A,R3,4.2,Flavobacterium_A | Rep=R3,C048,4.201798619350307,53.07,179.1,hybrid_drop_fraction
142.08,Flavobacterium_A,R3,4.16,Flavobacterium_A | Rep=R3,C048,4.148512472040831,53.07,179.1,hybrid_drop_fraction
143.08,Flavobacterium_A,R3,4.09,Flavobacterium_A | Rep=R3,C048,4.093424898701352,53.07,179.1,hybrid_drop_fraction
144.08,Flavobacterium_A,R3,4.04,Flavobacterium_A | Rep=R3,C048,4.036411165428959,53.07,179.1,hybrid_drop_fraction
145.08,Flavobacterium_A,R3,3.98,Flavobacterium_A | Rep=R3,C048,3.9778058082780072,53.07,179.1,hybrid_drop_fraction
146.08,Flavobacterium_A,R3,3.91,Flavobacterium_A | Rep=R3,C048,3.9180180625532577,53.07,179.1,hybrid_drop_fraction
147.08,Flavobacterium_A,R3,3.85,Flavobacterium_A | Rep=R3,C048,3.8572966906037665,53.07,179.1,hybrid_drop_fraction
148.08,Flavobacterium_A,R3,3.8,Flavobacterium_A | Rep=R3,C048,3.7957002309753376,53.07,179.1,hybrid_drop_fraction
149.08,Flavobacterium_A,R3,3.73,Flavobacterium_A | Rep=R3,C048,3.732686799956468,53.07,179.1,hybrid_drop_fraction
150.08,Flavobacterium_A,R3,3.67,Flavobacterium_A | Rep=R3,C048,3.6675968456149195,53.07,179.1,hybrid_drop_fraction
151.08,Flavobacterium_A,R3,3.6,Flavobacterium_A | Rep=R3,C048,3.599900565392815,53.07,179.1,hybrid_drop_fraction
152.08,Flavobacterium_A,R3,3.54,Flavobacterium_A | Rep=R3,C048,3.5291005940758686,53.07,179.1,hybrid_drop_fraction
153.08,Flavobacterium_A,R3,3.46,Flavobacterium_A | Rep=R3,C048,3.454930247344411,53.07,179.1,hybrid_drop_fraction
154.08,Flavobacterium_A,R3,3.38,Flavobacterium_A | Rep=R3,C048,3.3780455644572225,53.07,179.1,hybrid_drop_fraction
155.08,Flavobacterium_A,R3,3.29,Flavobacterium_A | Rep=R3,C048,3.2993410208425886,53.07,179.1,hybrid_drop_fraction
156.08,Flavobacterium_A,R3,3.22,Flavobacterium_A | Rep=R3,C048,3.2197421130283277,53.07,179.1,hybrid_drop_fraction
157.08,Flavobacterium_A,R3,3.13,Flavobacterium_A | Rep=R3,C048,3.1400052851652887,53.07,179.1,hybrid_drop_fraction
158.08,Flavobacterium_A,R3,3.05,Flavobacterium_A | Rep=R3,C048,3.060179750796865,53.07,179.1,hybrid_drop_fraction
159.08,Flavobacterium_A,R3,2.98,Flavobacterium_A | Rep=R3,C048,2.9798797976447586,53.07,179.1,hybrid_drop_fraction
160.08,Flavobacterium_A,R3,2.91,Flavobacterium_A | Rep=R3,C048,2.8976872407513157,53.07,179.1,hybrid_drop_fraction
161.08,Flavobacterium_A,R3,2.83,Flavobacterium_A | Rep=R3,C048,2.8122786261029202,53.07,179.1,hybrid_drop_fraction
162.08,Flavobacterium_A,R3,2.71,Flavobacterium_A | Rep=R3,C048,2.7237418961414197,53.07,179.1,hybrid_drop_fraction
163.08,Flavobacterium_A,R3,2.64,Flavobacterium_A | Rep=R3,C048,2.632541594040332,53.07,179.1,hybrid_drop_fraction
164.08,Flavobacterium_A,R3,2.53,Flavobacterium_A | Rep=R3,C048,2.5392372694444134,53.07,179.1,hybrid_drop_fraction
165.08,Flavobacterium_A,R3,2.44,Flavobacterium_A | Rep=R3,C048,2.4442700537712376,53.07,179.1,hybrid_drop_fraction
166.08,Flavobacterium_A,R3,2.35,Flavobacterium_A | Rep=R3,C048,2.347512399058444,53.07,179.1,hybrid_drop_fraction
167.08,Flavobacterium_A,R3,2.25,Flavobacterium_A | Rep=R3,C048,2.24869458749868,53.07,179.1,hybrid_drop_fraction
168.08,Flavobacterium_A,R3,2.14,Flavobacterium_A | Rep=R3,C048,2.147505689995789,53.07,179.1,hybrid_drop_fraction
169.08,Flavobacterium_A,R3,2.05,Flavobacterium_A | Rep=R3,C048,2.0434699322983727,53.07,179.1,hybrid_drop_fraction
170.08,Flavobacterium_A,R3,1.94,Flavobacterium_A | Rep=R3,C048,1.936117153032163,53.07,179.1,hybrid_drop_fraction
171.08,Flavobacterium_A,R3,1.82,Flavobacterium_A | Rep=R3,C048,1.8251644874866189,53.07,179.1,hybrid_drop_fraction
172.08,Flavobacterium_A,R3,1.72,Flavobacterium_A | Rep=R3,C048,1.710439392852852,53.07,179.1,hybrid_drop_fraction
173.08,Flavobacterium_A,R3,1.59,Flavobacterium_A | Rep=R3,C048,1.5920233172648242,53.07,179.1,hybrid_drop_fraction
174.08,Flavobacterium_A,R3,1.47,Flavobacterium_A | Rep=R3,C048,1.4700923562062624,53.07,179.1,hybrid_drop_fraction
175.08,Flavobacterium_A,R3,1.34,Flavobacterium_A | Rep=R3,C048,1.3449472036171515,53.07,179.1,hybrid_drop_fraction
176.08,Flavobacterium_A,R3,1.22,Flavobacterium_A | Rep=R3,C048,1.2168840047734062,53.07,179.1,hybrid_drop_fraction
177.08,Flavobacterium_A,R3,1.08,Flavobacterium_A | Rep=R3,C048,1.086056111838477,53.07,179.1,hybrid_drop_fraction
178.08,Flavobacterium_A,R3,0.96,Flavobacterium_A | Rep=R3,C048,0.9524321561738454,53.07,179.1,hybrid_drop_fraction
179.1,Flavobacterium_A,R3,0.83,Flavobacterium_A | Rep=R3,C048,0.8126034767108826,53.07,179.1,hybrid_drop_fraction
59.07,Flavobacterium_A,R4,5.24,Flavobacterium_A | Rep=R4,C049,5.229570974145633,59.07,177.08,hybrid_drop_fraction
60.07,Flavobacterium_A,R4,5.25,Flavobacterium_A | Rep=R4,C049,5.228993305275519,59.07,177.08,hybrid_drop_fraction
61.07,Flavobacterium_A,R4,5.23,Flavobacterium_A | Rep=R4,C049,5.225690485820811,59.07,177.08,hybrid_drop_fraction
62.07,Flavobacterium_A,R4,5.21,Flavobacterium_A | Rep=R4,C049,5.2205485045664854,59.07,177.08,hybrid_drop_fraction
63.07,Flavobacterium_A,R4,5.2,Flavobacterium_A | Rep=R4,C049,5.214348119871051,59.07,177.08,hybrid_drop_fraction
64.07,Flavobacterium_A,R4,5.21,Flavobacterium_A | Rep=R4,C049,5.207449168387134,59.07,177.08,hybrid_drop_fraction
65.07,Flavobacterium_A,R4,5.21,Flavobacterium_A | Rep=R4,C049,5.2000432363220055,59.07,177.08,hybrid_drop_fraction
66.07,Flavobacterium_A,R4,5.19,Flavobacterium_A | Rep=R4,C049,5.19206982980739,59.07,177.08,hybrid_drop_fraction
67.07,Flavobacterium_A,R4,5.18,Flavobacterium_A | Rep=R4,C049,5.183469624077569,59.07,177.08,hybrid_drop_fraction
68.07,Flavobacterium_A,R4,5.17,Flavobacterium_A | Rep=R4,C049,5.174440050852627,59.07,177.08,hybrid_drop_fraction
69.07,Flavobacterium_A,R4,5.17,Flavobacterium_A | Rep=R4,C049,5.1651618591681006,59.07,177.08,hybrid_drop_fraction
70.07,Flavobacterium_A,R4,5.16,Flavobacterium_A | Rep=R4,C049,5.155492310835552,59.07,177.08,hybrid_drop_fraction
71.07,Flavobacterium_A,R4,5.14,Flavobacterium_A | Rep=R4,C049,5.145300042525331,59.07,177.08,hybrid_drop_fraction
72.07,Flavobacterium_A,R4,5.14,Flavobacterium_A | Rep=R4,C049,5.134822677566912,59.07,177.08,hybrid_drop_fraction
73.07,Flavobacterium_A,R4,5.12,Flavobacterium_A | Rep=R4,C049,5.124356091772899,59.07,177.08,hybrid_drop_fraction
74.07,Flavobacterium_A,R4,5.11,Flavobacterium_A | Rep=R4,C049,5.11406018422927,59.07,177.08,hybrid_drop_fraction
75.07,Flavobacterium_A,R4,5.11,Flavobacterium_A | Rep=R4,C049,5.104023924977251,59.07,177.08,hybrid_drop_fraction
76.07,Flavobacterium_A,R4,5.09,Flavobacterium_A | Rep=R4,C049,5.094188544605722,59.07,177.08,hybrid_drop_fraction
77.07,Flavobacterium_A,R4,5.08,Flavobacterium_A | Rep=R4,C049,5.084458338840466,59.07,177.08,hybrid_drop_fraction
78.07,Flavobacterium_A,R4,5.08,Flavobacterium_A | Rep=R4,C049,5.074689091011792,59.07,177.08,hybrid_drop_fraction
79.07,Flavobacterium_A,R4,5.06,Flavobacterium_A | Rep=R4,C049,5.064542534868097,59.07,177.08,hybrid_drop_fraction
80.07,Flavobacterium_A,R4,5.06,Flavobacterium_A | Rep=R4,C049,5.053660341993934,59.07,177.08,hybrid_drop_fraction
81.07,Flavobacterium_A,R4,5.05,Flavobacterium_A | Rep=R4,C049,5.041797984900414,59.07,177.08,hybrid_drop_fraction
82.07,Flavobacterium_A,R4,5.03,Flavobacterium_A | Rep=R4,C049,5.028955312970444,59.07,177.08,hybrid_drop_fraction
83.07,Flavobacterium_A,R4,5.01,Flavobacterium_A | Rep=R4,C049,5.015995882147568,59.07,177.08,hybrid_drop_fraction
84.07,Flavobacterium_A,R4,4.99,Flavobacterium_A | Rep=R4,C049,5.003761950150617,59.07,177.08,hybrid_drop_fraction
85.07,Flavobacterium_A,R4,4.99,Flavobacterium_A | Rep=R4,C049,4.992146875238895,59.07,177.08,hybrid_drop_fraction
86.07,Flavobacterium_A,R4,4.99,Flavobacterium_A | Rep=R4,C049,4.980729402999926,59.07,177.08,hybrid_drop_fraction
87.07,Flavobacterium_A,R4,4.97,Flavobacterium_A | Rep=R4,C049,4.968778727793677,59.07,177.08,hybrid_drop_fraction
88.07,Flavobacterium_A,R4,4.96,Flavobacterium_A | Rep=R4,C049,4.955639052248699,59.07,177.08,hybrid_drop_fraction
89.07,Flavobacterium_A,R4,4.94,Flavobacterium_A | Rep=R4,C049,4.9412641632955046,59.07,177.08,hybrid_drop_fraction
90.07,Flavobacterium_A,R4,4.93,Flavobacterium_A | Rep=R4,C049,4.9258237213508025,59.07,177.08,hybrid_drop_fraction
91.07,Flavobacterium_A,R4,4.91,Flavobacterium_A | Rep=R4,C049,4.909741296474158,59.07,177.08,hybrid_drop_fraction
92.07,Flavobacterium_A,R4,4.89,Flavobacterium_A | Rep=R4,C049,4.8935039361358506,59.07,177.08,hybrid_drop_fraction
93.07,Flavobacterium_A,R4,4.87,Flavobacterium_A | Rep=R4,C049,4.877509145324811,59.07,177.08,hybrid_drop_fraction
94.07,Flavobacterium_A,R4,4.86,Flavobacterium_A | Rep=R4,C049,4.861796259104588,59.07,177.08,hybrid_drop_fraction
95.07,Flavobacterium_A,R4,4.85,Flavobacterium_A | Rep=R4,C049,4.8462229329187965,59.07,177.08,hybrid_drop_fraction
96.07,Flavobacterium_A,R4,4.83,Flavobacterium_A | Rep=R4,C049,4.830278273656723,59.07,177.08,hybrid_drop_fraction
97.07,Flavobacterium_A,R4,4.82,Flavobacterium_A | Rep=R4,C049,4.813483389135548,59.07,177.08,hybrid_drop_fraction
98.07,Flavobacterium_A,R4,4.8,Flavobacterium_A | Rep=R4,C049,4.795855939438387,59.07,177.08,hybrid_drop_fraction
99.07,Flavobacterium_A,R4,4.77,Flavobacterium_A | Rep=R4,C049,4.777579642469445,59.07,177.08,hybrid_drop_fraction
100.07,Flavobacterium_A,R4,4.76,Flavobacterium_A | Rep=R4,C049,4.759005895151337,59.07,177.08,hybrid_drop_fraction
101.07,Flavobacterium_A,R4,4.74,Flavobacterium_A | Rep=R4,C049,4.740461871194902,59.07,177.08,hybrid_drop_fraction
102.07,Flavobacterium_A,R4,4.72,Flavobacterium_A | Rep=R4,C049,4.722010172445449,59.07,177.08,hybrid_drop_fraction
103.07,Flavobacterium_A,R4,4.7,Flavobacterium_A | Rep=R4,C049,4.70361326948337,59.07,177.08,hybrid_drop_fraction
104.07,Flavobacterium_A,R4,4.69,Flavobacterium_A | Rep=R4,C049,4.685097679694943,59.07,177.08,hybrid_drop_fraction
105.07,Flavobacterium_A,R4,4.66,Flavobacterium_A | Rep=R4,C049,4.666224810948174,59.07,177.08,hybrid_drop_fraction
106.07,Flavobacterium_A,R4,4.65,Flavobacterium_A | Rep=R4,C049,4.646631586232103,59.07,177.08,hybrid_drop_fraction
107.07,Flavobacterium_A,R4,4.63,Flavobacterium_A | Rep=R4,C049,4.625923807316022,59.07,177.08,hybrid_drop_fraction
108.07,Flavobacterium_A,R4,4.61,Flavobacterium_A | Rep=R4,C049,4.603843026884104,59.07,177.08,hybrid_drop_fraction
109.07,Flavobacterium_A,R4,4.58,Flavobacterium_A | Rep=R4,C049,4.580673801280042,59.07,177.08,hybrid_drop_fraction
110.07,Flavobacterium_A,R4,4.55,Flavobacterium_A | Rep=R4,C049,4.556827230771392,59.07,177.08,hybrid_drop_fraction
111.07,Flavobacterium_A,R4,4.53,Flavobacterium_A | Rep=R4,C049,4.53267758766165,59.07,177.08,hybrid_drop_fraction
112.07,Flavobacterium_A,R4,4.51,Flavobacterium_A | Rep=R4,C049,4.508459445173141,59.07,177.08,hybrid_drop_fraction
113.07,Flavobacterium_A,R4,4.48,Flavobacterium_A | Rep=R4,C049,4.483885408167635,59.07,177.08,hybrid_drop_fraction
114.07,Flavobacterium_A,R4,4.47,Flavobacterium_A | Rep=R4,C049,4.458632570572802,59.07,177.08,hybrid_drop_fraction
115.07,Flavobacterium_A,R4,4.43,Flavobacterium_A | Rep=R4,C049,4.432757950940544,59.07,177.08,hybrid_drop_fraction
116.07,Flavobacterium_A,R4,4.4,Flavobacterium_A | Rep=R4,C049,4.406387830735216,59.07,177.08,hybrid_drop_fraction
117.07,Flavobacterium_A,R4,4.38,Flavobacterium_A | Rep=R4,C049,4.379545618446771,59.07,177.08,hybrid_drop_fraction
118.07,Flavobacterium_A,R4,4.36,Flavobacterium_A | Rep=R4,C049,4.3522521817986695,59.07,177.08,hybrid_drop_fraction
119.07,Flavobacterium_A,R4,4.32,Flavobacterium_A | Rep=R4,C049,4.324621098422801,59.07,177.08,hybrid_drop_fraction
120.07,Flavobacterium_A,R4,4.29,Flavobacterium_A | Rep=R4,C049,4.296717721040941,59.07,177.08,hybrid_drop_fraction
121.07,Flavobacterium_A,R4,4.27,Flavobacterium_A | Rep=R4,C049,4.268321792825969,59.07,177.08,hybrid_drop_fraction
122.07,Flavobacterium_A,R4,4.24,Flavobacterium_A | Rep=R4,C049,4.239141654563538,59.07,177.08,hybrid_drop_fraction
123.07,Flavobacterium_A,R4,4.21,Flavobacterium_A | Rep=R4,C049,4.208862653716433,59.07,177.08,hybrid_drop_fraction
124.08,Flavobacterium_A,R4,4.18,Flavobacterium_A | Rep=R4,C049,4.1767512632304795,59.07,177.08,hybrid_drop_fraction
125.08,Flavobacterium_A,R4,4.15,Flavobacterium_A | Rep=R4,C049,4.143151916380801,59.07,177.08,hybrid_drop_fraction
126.08,Flavobacterium_A,R4,4.11,Flavobacterium_A | Rep=R4,C049,4.108034170391481,59.07,177.08,hybrid_drop_fraction
127.08,Flavobacterium_A,R4,4.07,Flavobacterium_A | Rep=R4,C049,4.071889773506454,59.07,177.08,hybrid_drop_fraction
128.08,Flavobacterium_A,R4,4.02,Flavobacterium_A | Rep=R4,C049,4.035493448478237,59.07,177.08,hybrid_drop_fraction
129.08,Flavobacterium_A,R4,4,Flavobacterium_A | Rep=R4,C049,3.999421683134844,59.07,177.08,hybrid_drop_fraction
130.08,Flavobacterium_A,R4,3.97,Flavobacterium_A | Rep=R4,C049,3.963175051097706,59.07,177.08,hybrid_drop_fraction
131.08,Flavobacterium_A,R4,3.93,Flavobacterium_A | Rep=R4,C049,3.926132318782456,59.07,177.08,hybrid_drop_fraction
132.08,Flavobacterium_A,R4,3.88,Flavobacterium_A | Rep=R4,C049,3.8882609379881647,59.07,177.08,hybrid_drop_fraction
133.08,Flavobacterium_A,R4,3.85,Flavobacterium_A | Rep=R4,C049,3.849605667872478,59.07,177.08,hybrid_drop_fraction
134.08,Flavobacterium_A,R4,3.82,Flavobacterium_A | Rep=R4,C049,3.8099318116439083,59.07,177.08,hybrid_drop_fraction
135.08,Flavobacterium_A,R4,3.76,Flavobacterium_A | Rep=R4,C049,3.768994274987566,59.07,177.08,hybrid_drop_fraction
136.08,Flavobacterium_A,R4,3.73,Flavobacterium_A | Rep=R4,C049,3.7267858294440677,59.07,177.08,hybrid_drop_fraction
137.08,Flavobacterium_A,R4,3.69,Flavobacterium_A | Rep=R4,C049,3.6833587130179106,59.07,177.08,hybrid_drop_fraction
138.08,Flavobacterium_A,R4,3.63,Flavobacterium_A | Rep=R4,C049,3.6387924098901583,59.07,177.08,hybrid_drop_fraction
139.08,Flavobacterium_A,R4,3.6,Flavobacterium_A | Rep=R4,C049,3.5932753889481632,59.07,177.08,hybrid_drop_fraction
140.08,Flavobacterium_A,R4,3.54,Flavobacterium_A | Rep=R4,C049,3.54699019433782,59.07,177.08,hybrid_drop_fraction
141.08,Flavobacterium_A,R4,3.5,Flavobacterium_A | Rep=R4,C049,3.499986686532932,59.07,177.08,hybrid_drop_fraction
142.08,Flavobacterium_A,R4,3.45,Flavobacterium_A | Rep=R4,C049,3.4522185636351757,59.07,177.08,hybrid_drop_fraction
143.08,Flavobacterium_A,R4,3.41,Flavobacterium_A | Rep=R4,C049,3.40338755792981,59.07,177.08,hybrid_drop_fraction
144.08,Flavobacterium_A,R4,3.35,Flavobacterium_A | Rep=R4,C049,3.3531926541586436,59.07,177.08,hybrid_drop_fraction
145.08,Flavobacterium_A,R4,3.3,Flavobacterium_A | Rep=R4,C049,3.3015738127060645,59.07,177.08,hybrid_drop_fraction
146.08,Flavobacterium_A,R4,3.25,Flavobacterium_A | Rep=R4,C049,3.248486884044396,59.07,177.08,hybrid_drop_fraction
147.08,Flavobacterium_A,R4,3.2,Flavobacterium_A | Rep=R4,C049,3.193710303355092,59.07,177.08,hybrid_drop_fraction
