Taxon,log_R,mu_tax_collapsed
Serratia,2.339986361791129,1.9655867527709576
Serratia,2.3443981264970115,1.9669449546688937
Serratia,2.348809891202894,1.96830315656683
Serratia,2.353221655908776,1.9696613584647662
Serratia,2.3576334206146585,1.9710195603627025
Serratia,2.362045185320541,1.9723777622606387
Serratia,2.366456950026423,1.973735964158575
Serratia,2.3708687147323055,1.9750941660565111
Serratia,2.375280479438188,1.9764523679544472
Serratia,2.37969224414407,1.9778105698523836
Serratia,2.3841040088499525,1.9791687717503197
Serratia,2.388515773555835,1.980526973648256
Serratia,2.3929275382617172,1.9818851755461921
Serratia,2.3973393029675996,1.9832433774441285
Serratia,2.401751067673482,1.9846015793420646
Serratia,2.4061628323793642,1.985959781240001
Serratia,2.4105745970852466,1.987317983137937
Serratia,2.414986361791129,1.9886761850358734
Serratia,2.4193981264970112,1.9900343869338095
Serratia,2.4238098912028936,1.9913925888317459
Serratia,2.428221655908776,1.992750790729682
Serratia,2.4326334206146587,1.9941089926276183
Serratia,2.4370451853205406,1.9954671945255544
Serratia,2.4414569500264234,1.9968253964234908
Serratia,2.4458687147323053,1.998183598321427
Serratia,2.450280479438188,1.9995418002193632
Serratia,2.4546922441440704,2.0009000021172993
Serratia,2.4591040088499527,2.0022582040152357
Serratia,2.463515773555835,2.003616405913172
Serratia,2.4679275382617174,2.004974607811108
Serratia,2.4723393029675997,2.0063328097090443
Serratia,2.476751067673482,2.0076910116069806
Serratia,2.4811628323793644,2.009049213504917
Serratia,2.4855745970852468,2.010407415402853
Serratia,2.489986361791129,2.011765617300789
Serratia,2.4943981264970114,2.0131238191987255
Serratia,2.4988098912028938,2.014482021096662
Serratia,2.503221655908776,2.0158402229945978
Serratia,2.5076334206146584,2.017198424892534
Serratia,2.5120451853205408,2.0185566267904704
Serratia,2.516456950026423,2.0199148286884068
Serratia,2.5208687147323054,2.0212730305863427
Serratia,2.525280479438188,2.022631232484279
Serratia,2.52969224414407,2.0239894343822153
Serratia,2.5341040088499525,2.0253476362801512
Yersinia,1.783227278573942,1.8629084875987847
Yersinia,1.7876390432798244,1.863610007784918
Yersinia,1.7920508079857067,1.8643115279710514
Yersinia,1.796462572691589,1.8650130481571847
Yersinia,1.8008743373974714,1.8657145683433183
Yersinia,1.8052861021033537,1.8664160885294516
Yersinia,1.809697866809236,1.867117608715585
Yersinia,1.8141096315151184,1.8678191289017183
Yersinia,1.8185213962210007,1.8685206490878516
Yersinia,1.8229331609268833,1.8692221692739852
Yersinia,1.8273449256327656,1.8699236894601186
Yersinia,1.831756690338648,1.870625209646252
Yersinia,1.8361684550445303,1.8713267298323852
Yersinia,1.8405802197504126,1.8720282500185188
Yersinia,1.844991984456295,1.8727297702046521
Yersinia,1.8494037491621773,1.8734312903907855
Yersinia,1.8538155138680597,1.8741328105769188
Yersinia,1.858227278573942,1.8748343307630524
Yersinia,1.8626390432798243,1.8755358509491857
Yersinia,1.8670508079857067,1.876237371135319
Yersinia,1.871462572691589,1.8769388913214524
Yersinia,1.8758743373974713,1.8776404115075858
Yersinia,1.8802861021033537,1.8783419316937193
Yersinia,1.884697866809236,1.8790434518798527
Yersinia,1.8891096315151183,1.879744972065986
Yersinia,1.8935213962210007,1.8804464922521194
Yersinia,1.897933160926883,1.8811480124382527
Yersinia,1.9023449256327656,1.8818495326243863
Yersinia,1.906756690338648,1.8825510528105196
Yersinia,1.9111684550445303,1.883252572996653
Yersinia,1.9155802197504126,1.8839540931827865
Yersinia,1.919991984456295,1.8846556133689198
Yersinia,1.9244037491621773,1.8853571335550532
Yersinia,1.9288155138680596,1.8860586537411865
Yersinia,1.933227278573942,1.8867601739273199
Yersinia,1.9376390432798243,1.8874616941134534
Yersinia,1.9420508079857066,1.8881632142995868
Yersinia,1.946462572691589,1.8888647344857201
Yersinia,1.9508743373974713,1.8895662546718535
Yersinia,1.9552861021033536,1.8902677748579868
Yersinia,1.959697866809236,1.8909692950441204
Yersinia,1.9641096315151183,1.8916708152302537
Yersinia,1.9685213962210009,1.892372335416387
Yersinia,1.9729331609268832,1.8930738556025204
Yersinia,1.9773449256327655,1.893775375788654
Yersinia,1.9817566903386479,1.8944768959747873
Yersinia,1.9861684550445302,1.8951784161609206
Yersinia,1.9905802197504125,1.895879936347054
Yersinia,1.9949919844562949,1.8965814565331875
Yersinia,1.9994037491621772,1.897282976719321
Yersinia,2.0038155138680596,1.8979844969054542
Yersinia,2.008227278573942,1.8986860170915876
Yersinia,2.0126390432798242,1.899387537277721
Yersinia,2.0170508079857066,1.9000890574638545
Yersinia,2.021462572691589,1.9007905776499878
Yersinia,2.0258743373974712,1.9014920978361212
Yersinia,2.0302861021033536,1.9021936180222545
Yersinia,2.034697866809236,1.9028951382083878
Yersinia,2.0391096315151183,1.9035966583945214
Yersinia,2.0435213962210006,1.9042981785806548
Yersinia,2.047933160926883,1.904999698766788
Yersinia,2.0523449256327653,1.9057012189529214
Yersinia,2.0567566903386476,1.906402739139055
Yersinia,2.06116845504453,1.9071042593251883
Yersinia,2.0655802197504123,1.9078057795113217
Yersinia,2.0699919844562946,1.908507299697455
Yersinia,2.074403749162177,1.9092088198835884
Yersinia,2.0788155138680597,1.909910340069722
Yersinia,2.0832272785739416,1.9106118602558553
Yersinia,2.0876390432798244,1.9113133804419886
Yersinia,2.0920508079857063,1.912014900628122
Yersinia,2.096462572691589,1.9127164208142555
Yersinia,2.1008743373974714,1.9134179410003889
Yersinia,2.1052861021033538,1.9141194611865222
Yersinia,2.109697866809236,1.9148209813726558
Yersinia,2.1141096315151184,1.9155225015587891
Yersinia,2.1185213962210008,1.9162240217449225
Yersinia,2.122933160926883,1.9169255419310558
Yersinia,2.1273449256327654,1.9176270621171891
Yersinia,2.131756690338648,1.9183285823033227
Yersinia,2.13616845504453,1.919030102489456
Yersinia,2.1405802197504125,1.9197316226755894
Yersinia,2.144991984456295,1.9204331428617227
Yersinia,2.149403749162177,1.921134663047856
Yersinia,2.1538155138680595,1.9218361832339896
Yersinia,2.158227278573942,1.922537703420123
Yersinia,2.162639043279824,1.9232392236062563
Yersinia,2.1670508079857065,1.9239407437923897
Yersinia,2.171462572691589,1.9246422639785232
Yersinia,2.175874337397471,1.9253437841646566
Yersinia,2.1802861021033535,1.92604530435079
Yersinia,2.184697866809236,1.9267468245369233
Yersinia,2.189109631515118,1.9274483447230566
Yersinia,2.1935213962210005,1.9281498649091902
Yersinia,2.197933160926883,1.9288513850953235
Yersinia,2.202344925632765,1.9295529052814568
Yersinia,2.2067566903386475,1.9302544254675902
Yersinia,2.21116845504453,1.9309559456537235
Yersinia,2.215580219750412,1.931657465839857
Yersinia,2.2199919844562945,1.9323589860259904
Yersinia,2.224403749162177,1.9330605062121238
Yersinia,2.228815513868059,1.9337620263982571
Yersinia,2.233227278573942,1.9344635465843907
Yersinia,2.237639043279824,1.935165066770524
Yersinia,2.2420508079857067,1.9358665869566574
Yersinia,2.246462572691589,1.936568107142791
Yersinia,2.2508743373974713,1.9372696273289243
Yersinia,2.2552861021033537,1.9379711475150576
Yersinia,2.259697866809236,1.938672667701191
Yersinia,2.2641096315151183,1.9393741878873243
Yersinia,2.2685213962210007,1.9400757080734579
Yersinia,2.272933160926883,1.9407772282595912
Yersinia,2.2773449256327654,1.9414787484457245
Yersinia,2.2817566903386477,1.9421802686318579
Yersinia,2.28616845504453,1.9428817888179912
Yersinia,2.2905802197504124,1.9435833090041248
Yersinia,2.2949919844562947,1.9442848291902581
Yersinia,2.299403749162177,1.9449863493763915
Yersinia,2.3038155138680594,1.9456878695625248
Yersinia,2.3082272785739417,1.9463893897486584
